"SERIALNO","AGE","WRKLYR","MILITARY","INCTOT"
"5109854",70,"2",4,5300
"5110718",65,"2",4,29700
"5110791",35,"1",4,47000
"5110791",30,"1",4,23500
"5110791",2,"0",0,NA
"5110791",1,"0",0,NA
"5111382",47,"1",4,31700
"5111382",52,"1",2,90100
"5111382",21,"1",4,16000
"5111887",49,"1",4,20430
"5111887",15,"0",0,0
"5112389",38,"1",4,15000
"5112389",34,"1",4,30000
"5112389",5,"0",0,NA
"5112389",0,"0",0,NA
"5112515",81,"2",4,1590
"5112515",81,"2",4,3800
"5112515",45,"1",4,13100
"5113541",53,"1",2,35000
"5113541",23,"1",4,26000
"5113541",80,"1",4,19800
"5115118",20,"1",4,1000
"5115127",33,"1",4,50000
"5116870",80,"2",4,26100
"5116870",68,"2",4,20300
"5117624",52,"1",2,50000
"5117624",51,"1",4,1e+05
"5118252",51,"1",4,27300
"5118252",57,"2",4,7800
"5118252",19,"1",4,13000
"5118480",57,"1",4,29440
"5118480",51,"1",4,15300
"5119037",54,"1",4,15000
"5119534",39,"1",4,27800
"5119534",39,"1",4,28500
"5119596",49,"1",4,31290
"5119596",45,"1",4,29400
"5119596",12,"0",0,NA
"5119596",10,"0",0,NA
"5119752",44,"1",4,10000
"5120850",62,"1",4,22000
"5120850",64,"2",4,0
"5120903",54,"1",4,81000
"5120903",52,"1",4,20000
"5121392",87,"2",4,2000
"5122438",48,"1",4,32100
"5122438",51,"2",4,0
"5123472",38,"1",4,11100
"5123472",9,"0",0,NA
"5123472",6,"0",0,NA
"5127108",49,"1",4,10500
"5128782",28,"1",4,14500
"5128782",28,"1",4,16400
"5128909",61,"1",4,57000
"5128909",47,"1",4,36500
"5129175",39,"1",4,32000
"5129175",41,"1",4,30000
"5129175",11,"0",0,NA
"5129678",55,"2",3,7000
"5129819",56,"1",4,290500
"5129819",38,"1",4,23100
"5129902",63,"2",4,6600
"5129902",33,"1",4,15000
"5130248",32,"1",4,13300
"5130248",20,"1",4,7100
"5131225",24,"1",4,24500
"5131225",5,"0",0,NA
"5131225",2,"0",0,NA
"5131225",24,"1",4,9350
"5131532",66,"1",4,40050
"5131532",55,"1",4,40050
"5132124",41,"1",4,7500
"5132124",42,"1",4,14000
"5132124",14,"0",0,NA
"5132711",35,"1",4,35500
"5132711",33,"1",4,3000
"5132711",3,"0",0,NA
"5132711",0,"0",0,NA
"5133374",32,"1",4,22100
"5135245",38,"1",4,20400
"5135245",36,"1",4,25000
"5135245",18,"1",4,500
"5135245",15,"0",0,0
"5135695",80,"2",4,8400
"5135703",62,"1",2,7700
"5136725",93,"2",2,14160
"5136725",79,"2",4,0
"5137731",38,"1",4,26000
"5137731",31,"1",4,20000
"5137731",14,"0",0,NA
"5137731",1,"0",0,NA
"5138944",52,"1",4,43200
"5138944",22,"1",4,5600
"5138957",43,"1",4,50000
"5138957",41,"1",4,65000
"5138957",12,"0",0,NA
"5138957",8,"0",0,NA
"5139173",73,"2",2,20000
"5139173",80,"2",4,4600
"5139422",43,"1",4,60000
"5139596",38,"1",4,46140
"5139596",45,"1",4,26600
"5140171",59,"1",3,47200
"5140171",53,"1",4,11300
"5140171",13,"0",0,NA
"5140171",11,"0",0,NA
"5140880",20,"2",4,0
"5141302",75,"1",2,34470
"5141302",66,"2",4,7200
"5141389",68,"1",2,14000
"5141389",72,"1",4,14290
"5142400",38,"1",4,42000
"5142400",38,"1",4,15600
"5142400",13,"0",0,NA
"5142400",10,"0",0,NA
"5142400",8,"0",0,NA
"5142692",77,"2",2,21100
"5142692",71,"2",4,8210
"5142832",42,"1",4,29000
"5142832",40,"1",4,11200
"5142832",12,"0",0,NA
"5142832",10,"0",0,NA
"5142832",5,"0",0,NA
"5144378",46,"1",4,144000
"5144378",43,"1",4,60
"5144378",12,"0",0,NA
"5144378",8,"0",0,NA
"5144378",7,"0",0,NA
"5146803",39,"1",4,33000
"5146803",19,"1",4,3400
"5146803",8,"0",0,NA
"5146803",33,"1",2,39000
"5147101",34,"1",4,70600
"5147101",28,"2",4,0
"5147488",39,"1",4,25800
"5147488",33,"1",4,18800
"5147488",7,"0",0,NA
"5147488",5,"0",0,NA
"5147488",3,"0",0,NA
"5147488",39,"2",4,0
"5147980",58,"1",4,21000
"5148401",60,"1",2,37000
"5148401",54,"1",4,5000
"5148425",74,"1",4,34200
"5148425",83,"1",4,18400
"5149595",52,"1",4,17000
"5149595",51,"1",4,15000
"5149595",23,"1",4,5100
"5149653",61,"1",3,37400
"5149653",55,"1",4,10100
"5151070",22,"1",4,13500
"5151070",3,"0",0,NA
"5151070",27,"1",4,18200
"5152057",49,"1",2,15190
"5152057",49,"1",4,9000
"5154015",73,"2",2,10400
"5154015",65,"1",4,12800
"5154278",42,"1",4,24450
"5154278",47,"1",4,28000
"5154278",18,"1",4,3660
"5154424",45,"1",4,40350
"5154424",45,"1",4,31100
"5154794",45,"1",4,33500
"5154794",44,"1",4,8190
"5154794",20,"1",4,12000
"5154794",18,"1",4,3000
"5154912",60,"1",2,65200
"5154912",45,"1",4,29200
"5154912",14,"0",0,NA
"5154912",11,"0",0,NA
"5155313",51,"1",4,51000
"5155313",43,"1",4,33000
"5156673",22,"1",4,12000
"5158704",70,"2",4,22300
"5158796",82,"1",4,18990
"5158796",32,"1",4,17800
"5158828",53,"1",4,63000
"5160896",49,"1",4,150000
"5160896",48,"1",4,6200
"5161502",48,"1",4,5070
"5161502",38,"2",4,0
"5161502",12,"0",0,NA
"5161502",9,"0",0,NA
"5161502",6,"0",0,NA
"5161687",58,"1",3,43300
"5161687",57,"2",4,5500
"5162582",74,"1",4,41100
"5162582",70,"1",2,35200
"5165337",55,"1",4,15870
"5165337",55,"1",4,10500
"5165606",53,"2",4,0
"5165606",56,"1",4,90100
"5165670",45,"1",2,147000
"5165670",43,"1",4,45000
"5165670",11,"0",0,NA
"5165670",4,"0",0,NA
"5165911",44,"1",4,24100
"5166828",53,"1",4,179400
"5166901",42,"1",4,32200
"5166901",39,"1",4,22100
"5166901",14,"0",0,NA
"5166901",12,"0",0,NA
"5166901",9,"0",0,NA
"5167445",44,"1",4,20400
"5168281",45,"1",4,80150
"5168281",48,"1",4,36000
"5168281",14,"0",0,NA
"5169042",40,"1",4,36000
"5169042",39,"1",4,40000
"5169454",22,"1",4,5000
"5169708",54,"1",2,57000
"5169708",55,"1",4,27200
"5169708",15,"0",0,730
"5171264",44,"1",4,65020
"5171264",42,"1",4,41500
"5171264",17,"1",4,2300
"5171264",16,"2",0,0
"5171264",16,"2",0,0
"5171640",54,"1",4,44000
"5171768",25,"1",4,18000
"5171768",27,"1",4,28000
"5171773",58,"2",4,21760
"5171773",52,"1",4,16000
"5172189",61,"1",2,18500
"5172189",61,"1",4,13000
"5173345",77,"2",2,7000
"5173345",65,"1",4,6500
"5173710",20,"1",4,1600
"5174933",27,"1",4,25000
"5177597",26,"1",4,32000
"5177597",24,"1",4,22800
"5177597",31,"1",4,38400
"5177993",53,"1",4,19000
"5177993",49,"1",4,25000
"5183161",60,"1",4,58000
"5183161",56,"1",4,48100
"5184468",46,"1",4,105200
"5184468",48,"2",4,0
"5185402",39,"1",4,43500
"5185402",28,"1",4,30000
"5185402",2,"0",0,NA
"5185882",44,"1",4,20000
"5185882",41,"1",4,24000
"5185882",16,"1",0,500
"5185882",15,"0",0,0
"5185882",18,"1",4,1100
"5186124",49,"1",4,19000
"5186124",50,"1",2,30570
"5186699",55,"1",4,18300
"5186699",55,"1",4,15000
"5186951",76,"2",4,8900
"5186951",74,"2",4,4600
"5187866",71,"2",2,9600
"5187866",75,"1",4,11900
"5187994",45,"1",4,23000
"5187994",44,"1",4,20000
"5187994",20,"1",4,10000
"5187994",18,"1",4,4010
"5187994",15,"0",0,0
"5187994",7,"0",0,NA
"5188483",25,"1",4,18500
"5188483",26,"1",4,27800
"5188556",38,"1",4,60000
"5188556",30,"1",4,30000
"5189633",35,"1",4,29000
"5189633",34,"1",4,16000
"5189990",73,"2",4,19500
"5190237",50,"1",4,57500
"5190237",54,"1",4,45000
"5190946",77,"2",2,24000
"5190946",68,"2",4,6000
"5191609",36,"1",2,25100
"5191609",28,"1",4,2100
"5191609",7,"0",0,NA
"5191609",2,"0",0,NA
"5192258",87,"2",4,40200
"5193505",26,"1",2,42000
"5194666",44,"1",4,23500
"5195502",40,"1",4,105000
"5195502",40,"2",4,0
"5195502",14,"0",0,NA
"5195502",12,"0",0,NA
"5195502",7,"0",0,NA
"5196442",47,"1",2,55000
"5196538",93,"2",2,10000
"5197026",56,"1",2,46200
"5197026",51,"1",4,46200
"5198918",38,"1",4,32000
"5198918",36,"1",4,14500
"5199203",24,"1",4,16500
"5199203",27,"1",4,16500
"5199330",22,"1",4,5200
"5199330",0,"0",0,NA
"5199330",23,"1",4,400
"5202261",33,"1",4,4800
"5203072",67,"2",4,6800
"5203249",93,"2",4,11000
"5204176",65,"1",4,28500
"5205476",30,"1",4,12200
"5205476",0,"0",0,NA
"5205476",33,"2",4,6500
"5205476",11,"0",0,NA
"5205508",31,"1",4,25000
"5205508",30,"2",4,0
"5205508",0,"0",0,NA
"5206830",40,"1",4,32000
"5206830",17,"1",4,3000
"5206830",14,"0",0,NA
"5207686",77,"1",4,7900
"5208230",81,"2",4,24000
"5208230",72,"2",4,11500
"5209658",41,"1",4,44000
"5209658",40,"1",4,44000
"5210289",41,"1",4,24700
"5210289",34,"1",4,33300
"5210744",53,"1",4,25000
"5210797",57,"1",2,48270
"5210797",42,"1",4,31150
"5212284",44,"1",4,19000
"5212284",13,"0",0,NA
"5212284",45,"1",4,11400
"5212284",55,"2",4,65100
"5213391",45,"1",4,116200
"5213391",45,"1",3,7000
"5213391",21,"1",3,7000
"5213391",16,"1",0,3000
"5213586",76,"2",4,142700
"5215832",36,"1",4,29000
"5215832",29,"1",4,33000
"5216243",58,"1",4,12000
"5216243",60,"2",4,8100
"5216471",38,"1",4,5000
"5216481",48,"1",2,26150
"5217409",37,"1",4,34400
"5218242",54,"1",2,75000
"5218242",53,"1",4,30000
"5218409",47,"1",4,45000
"5218409",49,"1",4,12960
"5218409",16,"2",0,0
"5218409",13,"0",0,NA
"5218837",72,"1",2,15900
"5218837",69,"2",4,5000
"5222156",33,"1",4,45000
"5222156",33,"1",4,18000
"5222156",2,"0",0,NA
"5222156",0,"0",0,NA
"5222900",38,"1",4,44700
"5222900",32,"1",4,38700
"5222900",1,"0",0,NA
"5224042",66,"2",2,37800
"5224042",69,"2",4,18900
"5224556",52,"1",4,33000
"5224556",51,"1",4,23000
"5224556",22,"1",4,1900
"5224729",45,"1",2,42000
"5224729",39,"1",4,42000
"5224729",15,"0",0,0
"5224729",12,"0",0,NA
"5227517",67,"1",2,42500
"5227517",67,"1",4,9400
"5227872",87,"2",2,35940
"5227872",85,"2",4,5100
"5228221",51,"2",4,0
"5229240",36,"1",4,28000
"5229240",15,"0",0,0
"5229240",13,"0",0,NA
"5229240",9,"0",0,NA
"5229240",18,"1",4,470
"5229859",80,"2",4,7350
"5230217",46,"1",4,17600
"5230217",40,"1",4,26700
"5230217",21,"1",4,8100
"5230217",18,"2",4,0
"5230217",11,"0",0,NA
"5230951",68,"1",4,22500
"5230982",28,"1",4,24500
"5230982",27,"1",4,31000
"5231813",23,"2",4,8100
"5231945",85,"2",3,16500
"5231945",73,"2",3,0
"5231945",73,"2",3,8000
"5232106",49,"1",4,48900
"5232106",55,"2",4,31200
"5232362",46,"2",4,9900
"5232362",21,"2",4,0
"5232830",57,"1",4,93000
"5232830",58,"1",3,46600
"5232830",16,"2",0,0
"5232966",60,"1",2,40000
"5232966",59,"1",4,11400
"5233909",36,"1",4,36000
"5233909",33,"1",4,13200
"5233909",13,"0",0,NA
"5233909",9,"0",0,NA
"5233944",61,"1",4,414000
"5233944",48,"1",4,150000
"5234614",36,"1",4,85000
"5235131",19,"1",4,7500
"5235256",42,"1",4,12000
"5235256",43,"1",2,45000
"5235256",11,"0",0,NA
"5236140",41,"1",4,50000
"5236140",41,"1",4,10400
"5236140",14,"0",0,NA
"5237307",44,"1",4,38000
"5237307",41,"1",4,28000
"5237307",17,"1",4,2000
"5237307",13,"0",0,NA
"5238822",36,"1",4,20000
"5238822",36,"1",4,18000
"5238822",18,"2",4,0
"5238822",16,"2",0,0
"5238822",14,"0",0,NA
"5238858",54,"1",2,50580
"5238858",51,"1",4,29410
"5239125",28,"2",4,7000
"5239125",8,"0",0,NA
"5239125",6,"0",0,NA
"5239125",2,"0",0,NA
"5239125",33,"1",4,1400
"5239520",40,"1",4,30000
"5239520",18,"2",4,0
"5240367",46,"1",4,45000
"5240367",37,"1",4,21000
"5240367",1,"0",0,NA
"5241473",55,"1",4,35000
"5241473",50,"2",4,0
"5242318",34,"1",4,41700
"5242318",33,"2",4,0
"5242318",1,"0",0,NA
"5242318",0,"0",0,NA
"5243596",42,"1",4,38000
"5243596",39,"1",4,25500
"5243596",12,"0",0,NA
"5243596",9,"0",0,NA
"5245871",50,"1",4,39100
"5245871",53,"1",3,136000
"5245871",17,"1",4,1800
"5245997",68,"2",4,9600
"5248045",80,"2",2,28300
"5248318",28,"1",3,10000
"5248318",3,"0",0,NA
"5248466",54,"1",2,22000
"5248466",53,"1",4,36200
"5248466",28,"1",4,18200
"5248466",24,"2",4,9000
"5248466",6,"0",0,NA
"5248466",3,"0",0,NA
"5248558",63,"1",2,166000
"5248558",60,"2",4,12100
"5249512",24,"1",4,23000
"5249512",23,"1",4,2000
"5251706",61,"2",4,18400
"5255049",69,"1",2,30000
"5255049",54,"2",4,0
"5255049",23,"1",4,18000
"5256188",74,"2",4,16400
"5257391",46,"1",4,39670
"5257391",40,"1",4,11000
"5258456",40,"1",4,25000
"5258456",35,"1",4,26000
"5258456",0,"0",0,NA
"5258651",22,"1",4,3000
"5258651",22,"1",4,3600
"5258651",21,"1",4,2700
"5258931",51,"1",2,50000
"5258931",52,"1",4,9350
"5259259",37,"1",4,41000
"5259476",49,"1",4,30000
"5259476",46,"1",4,31400
"5259476",16,"1",0,1800
"5259476",15,"0",0,0
"5260845",33,"1",4,18700
"5261750",47,"1",3,27000
"5261750",44,"1",4,23800
"5261750",21,"1",4,840
"5261750",19,"1",4,2400
"5261750",1,"0",0,NA
"5261979",79,"2",2,13500
"5261979",84,"2",3,0
"5262613",49,"1",4,24800
"5262613",54,"1",4,19700
"5262613",20,"2",4,0
"5262613",17,"2",4,0
"5262843",47,"1",4,21320
"5262843",41,"1",4,15800
"5262843",9,"0",0,NA
"5262843",1,"0",0,NA
"5262918",71,"2",4,11200
"5263150",39,"1",4,14000
"5263150",16,"2",0,0
"5263150",46,"1",4,250
"5263641",22,"1",4,14000
"5263641",22,"1",4,31000
"5263641",20,"2",4,0
"5263934",50,"1",4,36000
"5263934",51,"1",4,12000
"5264622",80,"2",4,9600
"5264966",38,"1",2,26000
"5264966",42,"1",2,29500
"5264966",7,"0",0,NA
"5264966",3,"0",0,NA
"5265935",87,"2",4,13300
"5267270",60,"2",2,25010
"5268859",66,"1",4,32460
"5270522",39,"1",4,57000
"5270522",39,"1",4,6400
"5270522",10,"0",0,NA
"5270522",2,"0",0,NA
"5270725",25,"1",4,12000
"5271360",53,"1",2,78620
"5271360",53,"1",4,12300
"5271360",18,"1",4,6200
"5272714",67,"2",4,36300
"5273987",46,"1",4,25000
"5273987",48,"1",4,20400
"5273987",22,"1",4,2900
"5274135",42,"1",4,19800
"5274135",43,"1",4,16500
"5274503",51,"1",2,32700
"5274533",65,"1",4,40000
"5274533",60,"1",4,10300
"5275979",82,"2",4,11100
"5276718",74,"2",4,7300
"5277168",68,"1",4,24000
"5277168",48,"1",4,-5000
"5277620",83,"2",4,8000
"5278539",60,"2",4,1200
"5278954",83,"2",2,139800
"5278954",74,"2",4,16700
"5279795",93,"2",4,24600
"5280716",52,"1",4,54300
"5280716",51,"1",4,24700
"5281007",51,"1",4,24700
"5281007",55,"1",2,76000
"5281007",30,"1",4,10120
"5281708",62,"1",4,32460
"5281708",59,"1",4,27060
"5281742",51,"1",2,34500
"5281742",49,"2",4,0
"5281742",29,"1",2,20000
"5281742",0,"0",0,NA
"5282668",66,"1",4,10100
"5284089",78,"2",2,8400
"5284089",23,"1",4,31000
"5285727",79,"2",4,6000
"5285994",54,"1",4,41200
"5285994",74,"2",4,22500
"5285994",20,"1",4,21800
"5288256",50,"1",4,35000
"5288256",16,"2",0,0
"5288256",6,"0",0,NA
"5288485",42,"1",4,58004
"5288949",37,"1",4,39560
"5290008",55,"1",2,18000
"5290589",55,"2",4,10
"5290589",13,"0",0,NA
"5291223",55,"1",4,5000
"5291223",71,"2",4,0
"5291874",44,"1",1,34600
"5291874",44,"2",2,0
"5291874",22,"2",4,1100
"5291874",6,"0",0,NA
"5291874",3,"0",0,NA
"5292499",50,"1",4,30280
"5292499",48,"1",4,76000
"5292499",11,"0",0,NA
"5292501",61,"1",4,23100
"5295436",22,"1",4,5300
"5295890",45,"1",4,37910
"5295890",42,"1",4,41100
"5296079",39,"1",4,32600
"5296079",20,"1",4,21400
"5296079",17,"2",4,0
"5296079",14,"0",0,NA
"5296857",18,"1",4,290500
"5297592",48,"1",4,57360
"5297592",53,"1",3,38170
"5297592",13,"0",0,NA
"5297668",24,"1",4,20000
"5297668",6,"0",0,NA
"5297668",2,"0",0,NA
"5297668",1,"0",0,NA
"5297668",22,"1",4,20000
"5300464",68,"2",4,11000
"5301156",79,"2",4,17300
"5301156",70,"2",4,5800
"5301323",35,"1",4,35000
"5301323",35,"1",4,55200
"5303521",48,"1",4,33000
"5303521",46,"1",4,9700
"5305623",21,"2",4,0
"5305623",24,"1",4,3200
"5307479",64,"1",2,202200
"5307479",68,"1",4,18400
"5308174",19,"1",4,1000
"5309120",35,"1",2,35000
"5309120",36,"2",4,0
"5309120",8,"0",0,NA
"5309120",6,"0",0,NA
"5310564",72,"2",4,25000
"5312614",51,"1",4,35760
"5312614",53,"1",2,98000
"5314531",42,"1",4,44000
"5314531",42,"1",4,8300
"5314531",18,"1",4,2600
"5316469",29,"1",4,29000
"5316469",6,"0",0,NA
"5317792",49,"1",4,125000
"5317792",57,"1",4,51600
"5318147",47,"1",4,45000
"5318147",44,"2",4,0
"5318147",18,"2",4,0
"5318147",14,"0",0,NA
"5318903",85,"2",2,16000
"5319290",37,"1",4,25000
"5320216",70,"1",4,96000
"5320216",70,"2",4,6000
"5320915",48,"1",4,61000
"5320915",47,"1",4,13000
"5321346",20,"1",4,5000
"5321531",50,"1",4,31000
"5321531",45,"2",4,0
"5321531",12,"0",0,NA
"5321531",28,"1",4,8500
"5322947",40,"2",4,25000
"5322947",41,"1",4,46000
"5322947",17,"1",4,800
"5322947",15,"0",0,0
"5322947",12,"0",0,NA
"5322947",7,"0",0,NA
"5322947",1,"0",0,NA
"5323684",20,"1",4,3000
"5324021",72,"1",4,8640
"5325433",73,"2",2,8300
"5325885",60,"2",4,12300
"5329063",54,"2",4,80
"5329402",45,"1",4,61000
"5329477",59,"1",4,15300
"5329972",60,"1",4,11600
"5330095",68,"2",2,13000
"5330095",73,"1",3,5600
"5330120",58,"2",4,19600
"5330744",67,"2",2,35400
"5330744",67,"2",4,7900
"5332587",55,"1",4,15400
"5332838",46,"1",4,23700
"5332838",46,"1",4,21500
"5332923",28,"1",4,23000
"5332923",24,"1",4,15000
"5333072",63,"1",4,14600
"5333882",59,"1",4,23000
"5333882",35,"1",4,40000
"5333882",12,"0",0,NA
"5333882",9,"0",0,NA
"5333882",7,"0",0,NA
"5333882",3,"0",0,NA
"5333882",38,"1",4,11500
"5333882",18,"2",4,0
"5334940",24,"1",4,32000
"5334940",22,"1",4,16000
"5336340",88,"2",4,7500
"5336553",64,"2",4,34500
"5336553",59,"2",4,0
"5337048",73,"2",4,8000
"5337122",34,"2",4,0
"5337122",25,"1",4,34000
"5337122",2,"0",0,NA
"5337122",1,"0",0,NA
"5337813",53,"1",4,24000
"5338884",30,"1",4,14000
"5338884",29,"1",4,200
"5338884",10,"0",0,NA
"5338884",6,"0",0,NA
"5338884",0,"0",0,NA
"5339141",79,"2",4,18300
"5341380",56,"1",2,25700
"5342167",58,"2",4,0
"5342167",58,"1",4,50050
"5342451",43,"1",4,15000
"5342451",41,"1",4,15900
"5342451",12,"0",0,NA
"5342572",51,"1",4,40800
"5342572",15,"0",0,600
"5342572",27,"1",4,20800
"5343621",23,"1",4,12000
"5343621",25,"1",4,16000
"5343621",5,"0",0,NA
"5343621",2,"0",0,NA
"5343845",47,"1",4,20600
"5343927",55,"1",4,58000
"5343927",54,"1",4,37000
"5344043",69,"2",2,29500
"5344501",62,"2",2,11200
"5344501",49,"2",4,0
"5345065",42,"2",4,0
"5345065",45,"1",2,125000
"5345065",20,"1",4,16000
"5345065",18,"1",4,5000
"5345065",0,"0",0,NA
"5345276",59,"1",3,50000
"5345276",52,"1",3,33000
"5345276",30,"1",4,10500
"5345772",20,"1",4,500
"5347483",28,"1",4,20000
"5347483",21,"1",4,12000
"5348033",48,"1",3,97400
"5348033",46,"1",4,47000
"5348497",21,"1",4,15600
"5350004",65,"1",4,11700
"5350004",63,"1",4,16000
"5350644",39,"1",4,18200
"5350644",30,"1",4,23000
"5350644",14,"0",0,NA
"5350644",12,"0",0,NA
"5351130",81,"2",4,7830
"5351355",62,"2",4,41000
"5351355",61,"1",3,14300
"5351448",27,"1",4,12200
"5351448",6,"0",0,NA
"5351448",5,"0",0,NA
"5351448",3,"0",0,NA
"5351448",43,"1",2,23000
"5352267",24,"1",4,15000
"5352267",27,"1",2,24000
"5353551",64,"1",3,36000
"5353551",60,"1",4,37600
"5354536",63,"1",4,16410
"5354536",66,"1",2,23940
"5354755",54,"1",2,27800
"5354755",46,"2",4,2800
"5354755",16,"2",0,0
"5354800",43,"1",4,40000
"5354800",41,"1",4,10000
"5354800",16,"2",0,0
"5354847",40,"1",4,28000
"5354847",17,"1",4,4000
"5354847",9,"0",0,NA
"5356733",48,"1",4,18700
"5356733",43,"1",4,27000
"5357378",66,"2",2,11300
"5357378",58,"1",4,7000
"5358132",47,"1",4,62500
"5358132",25,"2",4,0
"5360902",81,"2",2,15380
"5361085",50,"1",4,29100
"5361717",52,"1",4,40000
"5361717",51,"1",4,30000
"5362826",37,"1",1,101000
"5362826",40,"1",4,7820
"5362826",9,"0",0,NA
"5362826",7,"0",0,NA
"5362826",17,"2",4,10
"5363565",54,"1",2,54000
"5363565",46,"1",4,30000
"5365210",76,"2",2,11000
"5365395",65,"1",2,17200
"5365395",62,"2",4,0
"5365395",37,"1",4,9200
"5365472",27,"1",4,10000
"5365916",23,"2",4,0
"5365916",35,"1",4,13000
"5365916",33,"2",4,0
"5365916",30,"2",4,0
"5365916",28,"1",3,32000
"5365916",23,"2",4,0
"5365916",22,"1",4,1800
"5365916",22,"2",4,0
"5367715",74,"2",4,19600
"5370210",37,"2",4,8100
"5371243",31,"1",4,19400
"5371243",12,"0",0,NA
"5371343",39,"1",4,40000
"5371343",34,"1",4,400
"5371343",13,"0",0,NA
"5371343",8,"0",0,NA
"5371343",18,"1",4,1200
"5371343",15,"0",0,1200
"5371566",50,"1",2,52000
"5371566",48,"1",4,33000
"5371566",21,"1",4,20000
"5371566",21,"1",4,9500
"5374449",39,"1",3,30000
"5374449",39,"1",4,80000
"5374449",2,"0",0,NA
"5374892",69,"2",4,1000
"5374909",41,"1",4,4800
"5374909",35,"1",4,23000
"5374909",15,"0",0,0
"5374909",14,"0",0,NA
"5374909",10,"0",0,NA
"5374909",9,"0",0,NA
"5374909",6,"0",0,NA
"5375040",64,"2",3,105000
"5375040",60,"2",4,30000
"5375325",89,"2",4,13840
"5375325",80,"2",4,5500
"5375809",67,"2",2,22040
"5375809",62,"2",4,2900
"5375809",40,"1",2,13000
"5376552",39,"1",2,35000
"5377055",33,"1",4,23500
"5377055",34,"2",2,0
"5377055",2,"0",0,NA
"5377439",45,"1",4,32000
"5377439",45,"1",4,33500
"5377439",9,"0",0,NA
"5379544",73,"1",4,14130
"5379544",73,"1",4,4800
"5380470",23,"1",4,9600
"5380470",21,"1",4,8000
"5380470",0,"0",0,NA
"5381001",53,"2",2,0
"5381001",68,"1",4,15900
"5382587",37,"1",4,39700
"5382587",11,"0",0,NA
"5384561",31,"1",4,24000
"5384561",30,"1",4,22000
"5384600",18,"1",4,6500
"5384680",43,"1",4,65600
"5384680",48,"1",2,-3200
"5384680",17,"1",4,800
"5385200",49,"1",4,28500
"5385200",39,"2",4,0
"5385200",12,"0",0,NA
"5385200",10,"0",0,NA
"5385200",6,"0",0,NA
"5385454",56,"1",2,80500
"5385454",54,"1",4,26500
"5385515",51,"2",4,7000
"5385515",40,"1",4,28000
"5385515",16,"1",0,1600
"5385515",13,"0",0,NA
"5386542",48,"2",4,105000
"5386542",63,"2",4,4800
"5387873",51,"1",4,34650
"5387873",15,"0",0,960
"5387873",13,"0",0,NA
"5388567",72,"2",2,11000
"5388567",74,"2",4,4800
"5388567",37,"1",4,8000
"5389130",67,"2",2,10410
"5390066",24,"1",4,7604
"5390066",26,"1",2,20600
"5390066",1,"0",0,NA
"5390187",76,"2",4,115000
"5390562",36,"2",4,0
"5390562",36,"1",4,77750
"5393941",48,"1",4,72500
"5393941",51,"1",3,35000
"5393941",15,"0",0,0
"5393941",13,"0",0,NA
"5393947",76,"2",4,10700
"5394882",93,"2",4,28300
"5395248",93,"2",4,37900
"5396774",79,"2",2,16800
"5396774",79,"2",4,10600
"5398547",49,"1",4,72500
"5398547",49,"1",4,10000
"5398547",21,"1",4,4000
"5398547",17,"1",4,2000
"5398969",58,"2",2,0
"5398969",55,"2",4,0
"5398969",75,"2",4,16900
"5400159",40,"1",2,38900
"5400159",40,"1",4,16500
"5400159",17,"1",4,4700
"5400159",12,"0",0,NA
"5401048",50,"1",4,-9910
"5401048",50,"1",4,4290
"5401048",22,"1",4,7500
"5401048",18,"1",4,3300
"5401311",32,"1",4,6700
"5401311",34,"1",4,6830
"5401311",13,"0",0,NA
"5401311",5,"0",0,NA
"5401311",4,"0",0,NA
"5401311",1,"0",0,NA
"5401755",66,"2",2,14000
"5401755",66,"2",4,21000
"5401938",19,"1",4,3000
"5403631",20,"1",4,7404
"5403631",20,"1",4,16510
"5404668",35,"1",4,38000
"5404668",34,"1",4,7500
"5404668",12,"0",0,NA
"5406324",19,"1",4,400
"5406351",25,"1",4,60000
"5406351",26,"1",4,55000
"5406545",62,"2",2,13830
"5407153",51,"1",4,40000
"5407153",46,"1",4,165950
"5407153",16,"2",0,0
"5407878",59,"1",2,39000
"5407878",55,"1",4,18100
"5408608",19,"2",4,0
"5409946",31,"1",4,21000
"5409946",31,"1",4,49000
"5409946",2,"0",0,NA
"5410252",39,"1",4,11000
"5410252",46,"1",2,20000
"5410252",14,"0",0,NA
"5410252",9,"0",0,NA
"5411528",49,"1",4,41000
"5411528",47,"1",4,36000
"5411528",16,"2",0,0
"5412788",48,"1",3,15000
"5413132",39,"1",2,25000
"5413132",38,"1",2,29000
"5413132",14,"0",0,NA
"5413176",42,"1",4,10000
"5413176",14,"0",0,NA
"5413176",12,"0",0,NA
"5413176",11,"0",0,NA
"5413176",0,"0",0,NA
"5413176",42,"1",4,19000
"5413440",44,"1",4,90000
"5413440",37,"1",4,67900
"5413723",87,"2",4,12100
"5415827",89,"2",4,14640
"5416509",45,"1",2,11200
"5416509",42,"1",4,19700
"5416509",20,"1",4,10500
"5416509",18,"1",4,5000
"5416509",13,"0",0,NA
"5416519",20,"1",4,5000
"5417084",21,"1",4,5000
"5417084",28,"2",4,0
"5417549",39,"1",4,50000
"5417549",36,"1",4,1e+05
"5417549",3,"0",0,NA
"5417549",0,"0",0,NA
"5418035",31,"1",2,31600
"5420049",68,"2",3,4400
"5420049",69,"2",4,6400
"5420049",28,"1",4,16000
"5420242",69,"2",2,19700
