"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0479020","25010",5,0,4,"02",-2700
"0479095","25090",0,1,1,"  ",0
"0479285","25040",0,2,1,"  ",0
"0479336","25020",16,0,5,"02",79900
"0479357","25110",21,0,2,"02",38500
"0479513","25120",0,1,1,"  ",0
"0479560","25080",24,0,2,"08",13400
"0479667","25120",18,0,0,"02",0
"0479702","25080",16,0,1,"05",165600
"0479775","25100",25,0,0,"08",0
"0479816","25080",18,0,1,"08",70000
"0479928","25060",14,0,1,"02",24400
"0479984","25110",22,0,1,"08",6410
"0480077","25010",0,1,1,"  ",0
"0480138","25020",16,0,2,"02",63930
"0480162","25010",19,0,2,"02",40600
"0480243","25040",14,0,2,"02",20000
"0480287","25050",19,0,2,"02",40750
"0480302","25120",32,0,2,"07",61800
"0480319","25130",19,0,4,"05",35000
"0480382","25050",19,0,1,"02",19200
"0480442","25060",22,0,1,"07",13600
"0480449","25090",22,0,1,"08",71600
"0480473","25090",16,0,1,"04",30004
"0480486","25090",0,1,1,"  ",0
"0480505","25130",27,0,1,"02",55000
"0480597","25110",16,0,2,"02",106840
"0480616","25080",32,0,5,"02",28000
"0480671","25020",27,0,5,"02",45100
"0480741","25100",19,0,1,"06",20000
"0480743","25130",16,0,1,"06",8200
"0480794","25050",19,0,3,"04",50200
"0481094","25100",13,0,1,"02",68800
"0481127","25030",24,0,3,"02",43000
"0481253","25010",11,0,1,"02",50000
"0481268","25010",6,0,2,"02",75700
"0481397","25030",0,2,1,"  ",0
"0481412","25020",32,0,4,"09",32000
"0481421","25020",0,2,1,"  ",0
"0481424","25110",16,0,3,"06",26000
"0481495","25060",16,0,1,"09",13500
"0481647","25070",25,0,0,"05",0
"0481666","25090",11,0,4,"02",42400
"0481803","25100",18,0,3,"02",362200
"0481880","25110",26,0,5,"02",62000
"0481905","25120",19,0,4,"02",76200
"0481932","25030",19,0,5,"05",7000
"0481957","25020",24,0,2,"02",103900
"0482046","25110",19,0,1,"02",12200
"0482053","25120",8,0,3,"02",77600
"0482055","25020",16,0,3,"02",304120
"0482100","25040",16,0,2,"02",232000
"0482375","25020",27,0,3,"02",72500
"0482450","25020",16,0,2,"02",102000
"0482579","25020",19,0,2,"02",254000
"0482736","25060",16,0,4,"02",87000
"0482792","25040",18,0,2,"09",25000
"0482856","25040",24,0,5,"02",87790
"0482885","25030",19,0,2,"02",79780
"0482930","25100",22,0,4,"02",140570
"0483071","25040",16,0,2,"02",38770
"0483347","25070",24,0,1,"02",6000
"0483374","25070",0,2,1,"  ",0
"0483456","25020",19,0,2,"02",265040
"0483518","25070",13,0,2,"09",700
"0483524","25120",24,0,1,"01",35000
"0483529","25060",16,0,2,"07",41500
"0483673","25120",18,0,0,"02",0
"0483736","25090",16,0,5,"03",60800
"0483799","25010",5,0,2,"04",28400
"0483862","25130",46,0,4,"05",47200
"0484094","25010",27,0,1,"02",41200
"0484141","25090",25,0,1,"09",28700
"0484167","25010",16,0,2,"06",25760
"0484177","25090",27,0,1,"09",0
"0484297","25010",16,0,3,"02",16590
"0484468","25020",0,1,1,"  ",0
"0484527","25020",16,0,4,"02",88500
"0484590","25010",22,0,2,"04",23400
"0484592","25130",0,2,1,"  ",0
"0484731","25130",0,2,1,"  ",0
"0484746","25010",5,0,4,"02",72400
"0484792","25010",0,2,1,"  ",0
"0484926","25100",19,0,2,"04",81000
"0485066","25110",24,0,4,"04",22000
"0485099","25090",18,0,4,"04",80500
"0485144","25090",0,2,1,"  ",0
"0485186","25060",18,0,2,"04",58100
"0485216","25060",21,0,1,"08",7800
"0485333","25090",19,0,2,"02",350000
"0485421","25020",19,0,3,"02",111460
"0485473","25100",19,0,3,"02",148700
"0485542","25020",32,0,2,"06",52700
"0485991","25010",6,0,0,"02",0
"0486061","25130",37,0,4,"05",45900
"0486106","25130",18,0,6,"02",70800
"0486178","25010",19,0,1,"03",68200
"0486220","25090",13,0,3,"09",57600
"0486373","25100",16,0,4,"02",152600
"0486407","25080",24,0,3,"08",15600
"0486606","25070",19,0,1,"02",11600
"0486715","25020",5,0,6,"04",324800
"0486763","25110",38,0,5,"06",22200
"0487086","25110",0,1,1,"  ",0
"0487125","25120",24,0,2,"02",55300
"0487164","25050",27,0,1,"02",27400
"0487262","25120",16,0,4,"02",80000
"0487351","25030",22,0,5,"02",55900
"0487433","25070",16,0,2,"02",26200
"0487561","25100",19,0,2,"05",13800
"0487717","25020",21,0,3,"05",55000
"0487747","25010",0,2,1,"  ",0
"0487761","25040",22,0,4,"02",91000
"0487763","25130",32,0,2,"02",2510
"0488077","25050",16,0,2,"02",74000
"0488090","25110",13,0,5,"02",74900
"0488121","25070",27,0,4,"02",51714
"0488172","25080",18,0,3,"04",43600
"0488257","25020",16,0,4,"02",80000
"0488269","25010",21,0,2,"05",60000
"0488328","25100",27,0,1,"04",36000
"0488333","25080",45,0,6,"04",27000
"0488502","25050",22,0,1,"04",31700
"0488641","25110",8,0,4,"02",149300
"0488660","25120",14,0,3,"02",72000
"0488780","25050",27,0,2,"04",63800
"0488812","25090",0,2,1,"  ",0
"0488827","25130",21,0,1,"05",8300
"0488973","25060",25,0,5,"05",28000
"0489073","25110",21,0,4,"02",173900
"0489078","25120",24,0,1,"05",31600
"0489098","25050",35,0,2,"05",26070
"0489150","25010",16,0,4,"02",66300
"0489244","25030",35,0,2,"02",24400
"0489262","25120",21,0,2,"02",47100
"0489378","25060",24,0,2,"02",111040
"0489551","25010",19,0,2,"04",40000
"0489786","25100",33,0,3,"02",119640
"0489916","25120",19,0,2,"02",56350
"0490216","25040",19,0,3,"02",48250
"0490242","25120",19,0,1,"02",18700
"0490316","25100",45,0,3,"02",106000
"0490339","25120",19,0,4,"02",145000
"0490363","25080",16,0,2,"06",4140
"0490409","25110",16,0,2,"02",131310
"0490460","25120",9,0,0,"02",0
"0490471","25040",24,0,2,"02",44500
"0490476","25090",14,0,3,"02",32650
"0490941","25030",19,0,2,"01",38700
"0490977","25110",19,0,4,"02",106400
"0491030","25090",24,0,2,"05",69400
"0491054","25070",22,0,1,"02",70000
"0491120","25110",24,0,1,"09",7200
"0491204","25030",24,0,1,"02",48000
"0491207","25130",27,0,5,"02",28000
"0491251","25020",22,0,3,"02",31200
"0491290","25130",24,0,2,"02",258000
"0491297","25110",19,0,2,"02",74500
"0491490","25100",18,0,3,"02",133000
"0491506","25100",16,0,2,"02",342000
"0491510","25110",24,0,3,"02",87400
"0491554","25070",24,0,1,"02",33200
"0491591","25080",21,0,2,"07",25000
"0491690","25030",37,0,2,"09",57100
"0491750","25070",24,0,2,"04",43000
"0491834","25110",16,0,1,"09",30800
"0491911","25100",18,0,1,"08",93000
"0492139","25080",37,0,3,"02",35880
"0492166","25030",18,0,1,"09",10700
"0492373","25050",30,0,6,"04",87300
"0492541","25100",18,0,2,"02",346260
"0492564","25070",0,2,1,"  ",0
"0492663","25080",13,0,5,"03",108000
"0492870","25060",0,1,1,"  ",0
"0492931","25070",19,0,2,"02",49200
"0492992","25130",30,0,5,"02",82820
"0493093","25110",16,0,2,"05",23000
"0493097","25080",16,0,3,"02",83600
"0493156","25070",19,0,1,"02",21000
"0493243","25060",0,1,1,"  ",0
"0493298","25010",6,0,3,"05",45000
"0493304","25060",11,0,4,"02",74210
"0493437","25040",21,0,3,"04",69030
"0493453","25060",37,0,0,"02",0
"0493466","25040",21,0,2,"02",113600
"0493491","25040",22,0,2,"04",12900
"0493550","25090",16,0,7,"06",78800
"0493552","25090",14,0,3,"02",128100
"0493639","25010",0,2,1,"  ",0
"0493868","25090",21,0,1,"06",4410
"0494105","25120",6,0,0,"02",0
"0494271","25040",14,0,1,"02",32100
"0494305","25020",0,1,1,"  ",0
"0494310","25120",10,0,0,"02",0
"0494376","25120",16,0,1,"02",48000
"0494467","25050",24,0,2,"08",51500
"0494533","25010",24,0,3,"02",60300
"0494534","25080",0,2,1,"  ",0
"0494559","25050",21,0,4,"02",32200
"0494609","25030",22,0,2,"02",30000
"0494819","25020",22,0,5,"02",80000
"0494856","25120",16,0,3,"02",99800
"0494880","25010",18,0,5,"02",40600
"0495107","25120",53,0,2,"04",14700
"0495173","25100",24,0,4,"02",613000
"0495430","25010",6,0,4,"02",60000
"0495494","25130",17,0,3,"02",94610
"0495555","25030",26,0,3,"02",22050
"0495560","25040",16,0,2,"02",56700
"0495569","25030",22,0,2,"05",11900
"0495579","25080",24,0,2,"05",11600
"0495598","25070",16,0,2,"04",79000
"0495620","25050",16,0,1,"02",25000
"0495741","25100",16,0,1,"09",147600
"0495763","25120",16,0,2,"02",50500
"0495773","25030",19,0,3,"08",50000
"0496053","25020",27,0,3,"09",0
"0496119","25090",35,0,0,"09",0
"0496176","25030",19,0,3,"05",95300
"0496379","25090",16,0,3,"05",17000
"0496450","25070",0,2,1,"  ",0
"0496551","25010",38,0,1,"07",5100
"0496633","25020",16,0,1,"09",7020
"0496701","25110",21,0,4,"02",47400
"0496866","25100",24,0,1,"03",44000
"0496877","25060",21,0,5,"02",116000
"0496939","25110",26,0,2,"05",95000
"0496944","25110",41,0,0,"02",0
"0496973","25060",18,0,1,"02",207300
"0497059","25100",16,0,2,"02",15000
"0497085","25080",26,0,2,"08",120000
"0497125","25040",16,0,1,"05",44140
"0497147","25040",22,0,2,"03",114400
"0497165","25090",0,2,1,"  ",0
"0497236","25110",14,0,1,"02",12000
"0497292","25010",8,0,3,"02",43700
"0497316","25090",27,0,1,"02",108400
"0497342","25130",19,0,2,"05",5600
"0497404","25030",0,1,1,"  ",0
"0497554","25070",13,0,2,"07",30300
"0497630","25120",24,0,2,"02",49000
"0497631","25020",24,0,1,"03",85500
"0497738","25030",21,0,2,"02",81600
"0497773","25040",19,0,2,"02",16100
"0497875","25080",32,0,1,"05",66000
"0498025","25080",21,0,3,"02",64000
"0498079","25090",11,0,4,"06",5400
"0498182","25100",22,0,1,"03",50000
"0498293","25130",16,0,1,"02",11800
"0498383","25020",16,0,1,"02",33800
"0498393","25010",8,0,1,"02",17770
"0498419","25110",24,0,1,"07",16000
"0498459","25010",16,0,4,"02",110600
"0498625","25040",16,0,2,"02",61100
"0498649","25130",24,0,2,"02",8290
"0498675","25010",19,0,2,"02",43000
"0498753","25090",29,0,2,"02",0
"0498913","25010",27,0,1,"02",40000
"0499024","25060",19,0,1,"05",6500
"0499111","25050",24,0,4,"04",102000
"0499198","25010",22,0,2,"02",29520
"0499311","25020",24,0,1,"01",10000
"0499356","25080",19,0,2,"07",85000
"0499390","25090",11,0,2,"04",25910
"0499584","25130",16,0,1,"02",15000
"0499589","25080",17,0,1,"05",441760
"0499693","25070",19,0,2,"02",72000
"0499751","25010",6,0,0,"02",0
"0500144","25120",21,0,4,"02",95000
"0500155","25100",22,0,5,"02",171000
"0500162","25060",14,0,4,"04",42700
"0500164","25120",6,0,0,"02",0
"0500353","25120",25,0,0,"02",0
"0500363","25050",21,0,2,"04",68060
"0500574","25070",11,0,2,"01",20800
"0500584","25100",16,0,1,"02",135440
"0500677","25020",16,0,5,"02",99000
"0500683","25040",27,0,1,"05",174000
"0500761","25130",16,0,1,"05",34500
"0500778","25110",0,2,1,"  ",0
"0500802","25010",0,1,1,"  ",0
"0500835","25010",16,0,1,"02",24000
"0500890","25070",16,0,2,"02",34100
"0500948","25060",24,0,4,"02",51900
"0501357","25130",24,0,4,"02",4200
"0501430","25060",13,0,2,"02",13800
"0501452","25030",21,0,1,"05",0
"0501513","25030",30,0,4,"02",89000
"0501550","25120",15,0,0,"05",0
"0501661","25110",21,0,4,"06",32000
"0501779","25090",24,0,1,"05",45000
"0501781","25030",0,1,1,"  ",0
"0501812","25010",0,2,1,"  ",0
"0501834","25090",13,0,3,"06",4000
"0501916","25080",19,0,3,"04",69700
"0501990","25120",32,0,1,"02",26200
"0502009","25020",19,0,5,"02",29000
"0502071","25080",19,0,4,"04",18400
"0502194","25040",24,0,0,"02",0
"0502344","25030",14,0,1,"02",8390
"0502514","25120",16,0,1,"02",21000
"0502601","25060",22,0,1,"02",38530
"0502608","25120",9,0,0,"02",0
"0502839","25030",19,0,4,"02",150000
"0502877","25020",27,0,1,"06",5910
"0502979","25030",0,2,1,"  ",0
"0502998","25080",27,0,2,"09",55000
"0503020","25010",19,0,4,"02",81000
"0503159","25130",19,0,1,"08",322000
"0503177","25010",16,0,1,"02",11500
"0503188","25010",13,0,1,"07",6500
"0503253","25080",40,0,3,"09",50000
"0503292","25120",21,0,1,"02",10000
"0503330","25010",5,0,4,"02",21800
"0503428","25120",15,0,0,"07",0
"0503447","25070",21,0,2,"02",53200
"0503461","25120",22,0,1,"06",20100
"0503528","25070",19,0,3,"06",59810
"0503759","25090",18,0,0,"08",0
"0503781","25110",21,0,1,"03",9100
"0503795","25010",18,0,2,"02",72300
"0503878","25090",14,0,4,"06",24300
"0503952","25060",19,0,6,"05",40400
"0504050","25090",19,0,3,"03",27230
"0504188","25090",21,0,4,"02",23000
"0504270","25010",19,0,3,"04",77600
"0504315","25110",22,0,1,"03",26100
"0504330","25040",19,0,2,"02",109000
"0504347","25100",24,0,1,"07",32000
"0504509","25120",19,0,5,"02",64200
"0504597","25090",24,0,2,"08",22000
"0504636","25030",0,2,1,"  ",0
"0504659","25060",18,0,1,"02",24000
"0504679","25090",21,0,1,"09",5000
"0504696","25050",24,0,1,"08",80300
"0504754","25090",19,0,1,"04",32000
"0504798","25120",17,0,2,"02",114400
"0504822","25060",14,0,3,"02",70000
"0504830","25010",24,0,1,"01",7300
"0504869","25040",24,0,4,"02",61300
"0504894","25010",6,0,0,"02",0
"0504978","25050",21,0,3,"02",84000
"0504983","25110",18,0,2,"02",83000
"0504988","25010",8,0,4,"01",47620
"0505042","25090",16,0,1,"02",35300
"0505152","25020",0,1,1,"  ",0
"0505164","25020",16,0,4,"02",112500
"0505266","25010",6,0,0,"02",0
"0505413","25080",16,0,1,"04",22000
"0505492","25020",19,0,4,"02",50000
"0505574","25010",5,0,2,"02",58180
"0505654","25010",8,0,2,"02",14400
"0505871","25100",0,2,1,"  ",0
"0505891","25050",24,0,2,"02",13100
"0505985","25080",30,0,3,"05",40000
"0506028","25120",16,0,2,"05",124000
"0506171","25030",49,0,2,"02",109000
"0506207","25010",0,2,1,"  ",0
"0506280","25040",29,0,2,"03",87000
"0506281","25110",22,0,1,"08",47630
"0506346","25110",14,0,2,"02",99600
"0506362","25110",13,0,4,"02",83930
"0506506","25070",199,0,0,"04",0
"0506643","25070",14,0,2,"04",42400
"0506656","25130",34,0,2,"02",38350
"0506700","25040",19,0,2,"04",67200
"0506858","25090",11,0,4,"05",38000
"0506960","25090",11,0,1,"05",43700
"0507041","25020",13,0,2,"02",43500
"0507435","25120",22,0,2,"02",104800
"0507578","25070",17,0,1,"08",4000
"0507596","25100",24,0,4,"02",128000
"0507705","25040",14,0,2,"03",84000
"0507733","25110",22,0,4,"02",65000
"0507737","25010",16,0,1,"02",20500
"0507745","25120",24,0,1,"09",13220
"0507804","25010",5,0,2,"02",24700
"0507841","25060",21,0,1,"05",35000
"0507967","25120",19,0,1,"05",10800
"0508176","25050",19,0,2,"04",96000
"0508185","25120",21,0,1,"04",28000
"0508203","25110",0,1,1,"  ",0
"0508226","25100",19,0,2,"09",77000
"0508305","25010",23,0,2,"06",36000
"0508415","25070",21,0,1,"02",29300
"0508423","25110",18,0,3,"04",58000
"0508453","25070",27,0,2,"06",57000
"0508666","25010",22,0,4,"02",107000
"0508710","25020",19,0,3,"02",130000
"0508717","25120",22,0,0,"02",0
"0508718","25090",22,0,1,"08",28120
"0508771","25070",27,0,4,"02",29000
"0508963","25110",21,0,4,"02",51000
"0509185","25120",11,0,1,"02",28400
"0509200","25110",19,0,3,"02",32600
"0509206","25040",21,0,2,"02",64240
"0509248","25030",21,0,2,"02",103100
"0509533","25010",11,0,5,"02",96900
"0509569","25040",16,0,2,"09",34100
"0509588","25010",5,0,1,"01",7500
"0509633","25020",19,0,4,"02",126580
"0509678","25060",16,0,1,"02",6000
"0509699","25110",16,0,1,"07",7600
"0509867","25030",19,0,5,"02",270
"0509927","25070",13,0,4,"04",44270
"0510061","25130",0,1,1,"  ",0
"0510175","25060",19,0,2,"02",123700
"0510220","25010",0,2,1,"  ",0
"0510340","25060",16,0,4,"02",92000
"0510359","25040",18,0,1,"05",9100
"0510708","25010",24,0,4,"06",21000
"0510712","25040",37,0,3,"05",54800
"0510774","25060",16,0,2,"02",70200
"0510977","25030",0,2,1,"  ",0
"0511037","25030",16,0,6,"05",53000
"0511186","25020",14,0,6,"02",43000
"0511376","25090",19,0,2,"09",23600
"0511440","25080",13,0,2,"05",76200
"0511500","25020",11,0,1,"06",10700
"0511565","25080",22,0,1,"09",0
"0511654","25080",30,0,1,"06",20930
"0511683","25040",25,0,2,"02",113800
"0511709","25110",21,0,3,"02",62600
"0511844","25020",21,0,2,"04",0
"0511926","25090",22,0,1,"05",7700
"0511968","25120",16,0,0,"02",0
"0512018","25130",21,0,3,"04",24900
"0512228","25100",24,0,3,"04",1e+05
"0512255","25090",0,2,1,"  ",0
"0512393","25050",40,0,5,"02",89300
"0512516","25130",22,0,1,"02",18670
"0512586","25020",27,0,3,"03",73000
"0512724","25010",21,0,4,"02",97500
"0512851","25120",14,0,2,"02",42000
"0512874","25130",18,0,1,"02",41000
"0512921","25080",21,0,2,"07",30000
"0512937","25010",0,2,1,"  ",0
"0512941","25050",18,0,3,"07",47100
"0512948","25060",21,0,1,"04",40000
"0513252","25010",19,0,0,"02",0
"0513399","25060",22,0,1,"04",26000
"0513408","25030",14,0,2,"02",20600
"0513477","25060",24,0,2,"02",18800
"0513487","25090",29,0,6,"05",3180
"0513496","25120",25,0,0,"02",0
"0513553","25090",16,0,1,"04",9800
"0513560","25040",19,0,4,"04",28880
"0513616","25020",24,0,5,"02",191200
"0513734","25130",16,0,4,"02",84500
"0513936","25040",27,0,3,"02",40000
"0513941","25100",26,0,1,"09",10200
"0514084","25110",19,0,3,"02",13500
"0514102","25050",16,0,2,"04",141050
"0514228","25080",19,0,3,"05",78500
"0514244","25110",19,0,3,"02",67000
"0514289","25100",22,0,5,"02",686000
"0514339","25020",18,0,2,"02",100200
"0514395","25120",24,0,1,"02",20790
"0514495","25120",22,0,2,"02",49004
"0514537","25050",19,0,2,"02",410400
"0514695","25070",14,0,9,"03",26500
"0514714","25120",16,0,3,"02",88000
"0514874","25060",16,0,5,"02",105300
"0514911","25120",22,0,2,"02",16600
"0515110","25050",16,0,1,"04",55000
"0515136","25120",19,0,0,"05",0
"0515144","25050",19,0,2,"09",70600
"0515310","25130",13,0,4,"02",94210
"0515329","25130",13,0,1,"01",7200
"0515386","25020",16,0,1,"02",8700
"0515389","25010",19,0,1,"02",19000
"0515445","25110",13,0,1,"02",31800
"0515468","25120",27,0,3,"02",77000
"0515479","25020",27,0,1,"05",11000
"0515565","25120",21,0,1,"02",7100
"0515609","25120",6,0,0,"02",0
"0515637","25020",21,0,7,"02",105700
"0515774","25040",24,0,2,"04",53000
"0515794","25090",21,0,2,"05",15100
"0515981","25050",21,0,1,"09",5500
"0515987","25070",19,0,1,"03",60190
"0516084","25010",13,0,1,"09",10600
"0516166","25010",16,0,2,"02",45900
"0516191","25060",19,0,1,"05",9600
"0516192","25070",22,0,1,"02",13000
"0516300","25120",19,0,3,"07",57000
"0516309","25050",24,0,2,"02",160250
"0516381","25120",13,0,3,"02",54200
"0516419","25100",19,0,2,"04",49100
"0516507","25100",13,0,4,"02",126950
"0516636","25060",24,0,4,"02",105000
"0516639","25090",21,0,3,"05",27900
"0516713","25060",16,0,2,"06",0
"0516760","25030",22,0,1,"03",11900
"0516832","25060",18,0,1,"02",3000
"0517004","25110",16,0,1,"02",21900
"0517029","25090",0,2,1,"  ",0
"0517032","25050",26,0,2,"02",75300
"0517039","25030",24,0,2,"04",0
"0517046","25070",16,0,4,"02",75000
"0517048","25100",19,0,1,"09",76000
"0517050","25040",21,0,1,"02",1e+05
"0517121","25030",13,0,2,"07",41400
"0517126","25030",40,0,2,"04",38100
"0517301","25080",13,0,2,"04",81700
"0517305","25100",19,0,2,"02",15800
"0517351","25040",30,0,3,"02",109050
"0517420","25080",21,0,3,"04",51000
"0517427","25050",21,0,3,"04",1e+05
"0517485","25120",18,0,0,"02",0
"0517502","25120",16,0,0,"02",0
"0517520","25060",22,0,1,"05",8000
"0517570","25040",13,0,2,"02",51900
"0517671","25040",29,0,3,"02",66400
"0517735","25100",22,0,1,"02",35200
"0517826","25090",22,0,4,"05",0
"0517957","25100",0,2,1,"  ",0
"0518082","25070",0,2,1,"  ",0
"0518198","25050",27,0,2,"02",75400
"0518285","25120",28,0,0,"02",0
"0518289","25050",24,0,4,"02",72000
"0518333","25080",24,0,1,"05",35000
"0518336","25120",18,0,0,"02",0
"0518345","25120",16,0,4,"02",43000
"0518540","25100",14,0,5,"02",322500
"0518629","25090",0,2,1,"  ",0
"0518649","25080",0,1,1,"  ",0
"0518663","25030",25,0,4,"02",67000
"0518701","25050",18,0,2,"04",125000
"0518773","25070",12,0,0,"02",0
"0518879","25040",40,0,2,"03",19000
"0518933","25110",32,0,3,"04",20100
"0518983","25120",16,0,0,"02",0
"0519004","25050",24,0,1,"08",63000
"0519091","25080",13,0,5,"04",22000
"0519115","25010",5,0,3,"04",58500
"0519136","25040",24,0,2,"02",107000
"0519138","25060",22,0,2,"02",58200
"0519194","25100",19,0,3,"02",296000
"0519226","25110",27,0,1,"03",50000
"0519354","25060",19,0,3,"05",8600
"0519372","25050",21,0,1,"02",18600
"0519396","25110",16,0,2,"05",41000
"0519406","25060",21,0,2,"02",93100
"0519412","25040",24,0,2,"03",74000
"0519486","25080",22,0,4,"04",109400
"0519606","25070",16,0,1,"04",43000
"0519663","25090",22,0,4,"04",80000
"0519785","25110",19,0,3,"05",72410
"0519869","25080",24,0,2,"01",44400
"0519936","25130",21,0,4,"02",117000
"0520015","25020",19,0,1,"08",65000
"0520234","25090",24,0,1,"08",7200
"0520239","25070",38,0,2,"04",7480
"0520374","25120",28,0,0,"03",0
"0520466","25130",19,0,0,"05",0
"0520727","25120",8,0,2,"06",40000
"0520802","25100",21,0,1,"06",59700
"0520809","25010",29,0,3,"01",28230
"0520898","25110",19,0,2,"09",37000
"0520909","25130",16,0,2,"02",20000
"0521051","25070",33,0,1,"08",25000
"0521229","25010",16,0,1,"04",8000
"0521402","25110",16,0,1,"06",12700
"0521508","25080",16,0,2,"04",20540
"0521640","25090",16,0,1,"02",11600
"0521658","25020",0,2,1,"  ",0
"0521731","25030",27,0,3,"02",340500
"0521765","25050",22,0,2,"02",155000
"0521853","25070",19,0,1,"02",13700
"0521877","25130",13,0,2,"05",48000
"0521879","25050",24,0,5,"02",76700
"0522029","25100",0,2,1,"  ",0
"0522083","25100",16,0,2,"02",260000
"0522142","25080",0,2,1,"  ",0
"0522211","25060",8,0,1,"05",54000
"0522214","25080",0,1,1,"  ",0
"0522251","25100",21,0,3,"02",105770
