SERIALNO,AGE,WRKLYR,INCTOT
2006000347537,30,1,3056.09568
2006000347537,6,0,-15279.71438
2006000347537,3,0,-15279.71438
2006000347537,2,0,-15279.71438
2006000347537,1,0,NA
2006000348687,21,1,12988.40664
2006000348687,23,1,9932.31096
2006000349603,70,1,14210.84491
2006000349662,34,1,57301.794
2006000351311,27,1,1528.04784
2006000352223,45,1,35909.12424
2006000352223,41,1,29032.90896
2006000353488,44,1,30560.9568
2006000353488,47,1,30560.9568
2006000353488,20,2,0
2006000354681,28,1,22920.7176
2006000356265,48,2,0
2006000358180,63,2,15280.4784
2006000358180,63,2,15280.4784
2006000359296,94,2,73346.29632
2006000359296,71,2,9244.689432
2006000359296,55,2,0
2006000367384,82,2,6998.459107
2006000368522,35,1,228443.1521
2006000368522,34,1,4584.14352
2006000368522,6,0,-15279.71438
2006000368522,6,0,-15279.71438
2006000368775,60,1,26817.23959
2006000371258,45,1,45841.4352
2006000371258,48,1,34381.0764
2006000373879,73,2,13576.70506
2006000373879,73,2,6570.605712
2006000375729,42,1,64942.0332
2006000375729,32,2,0
2006000378167,52,1,42792.97976
2006000379519,43,1,25212.78936
2006000383325,61,1,5577.374616
2006000383325,52,2,0
2006000386814,82,2,7716.641592
2006000388435,79,2,8954.360342
2006000389565,80,2,13828.83295
2006000392772,59,1,48897.53088
2006000392772,59,1,38201.196
2006000394691,87,2,8251.458336
2006000396086,55,1,35909.12424
2006000396086,52,1,74110.32024
2006000396944,57,1,58829.84184
2006000400662,89,2,12300.78511
2006000402227,88,2,7334.629632
2006000404318,58,2,0
2006000404318,65,1,41562.90125
2006000404318,23,2,0
2006000405352,33,1,22920.7176
2006000405352,37,1,26740.8372
2006000405352,8,0,-15279.71438
2006000405352,0,0,NA
2006000407288,29,1,38201.196
2006000407288,38,1,34381.0764
2006000411272,59,1,37368.40993
2006000411272,11,0,NA
2006000411272,47,1,9168.28704
2006000411272,7,0,-15279.71438
2006000414024,75,2,15433.28318
2006000414929,35,1,15738.89275
2006000414929,3,0,-15279.71438
2006000417403,36,1,29720.53049
2006000417403,18,1,2444.876544
2006000417403,15,0,0
2006000424554,38,1,24295.96066
2006000424554,34,1,259.7681328
2006000424554,16,2,0
2006000424554,13,0,NA
2006000426668,60,1,113610.3569
2006000426747,83,2,4202.13156
2006000428792,35,1,2292.07176
2006000432489,58,1,8251.458336
2006000432489,48,1,15891.69754
2006000432489,26,1,10543.5301
2006000432489,24,1,19100.598
2006000432489,25,1,993.231096
2006000434824,29,1,21392.66976
2006000434824,33,1,15280.4784
2006000434824,0,0,NA
2006000434884,50,1,18871.39082
2006000435208,84,2,19253.40278
2006000438407,27,1,24448.76544
2006000438407,5,0,-15279.71438
2006000438407,42,1,10696.33488
2006000446153,30,1,32853.02856
2006000446153,31,1,22156.69368
2006000450366,38,1,34381.0764
2006000450366,11,0,NA
2006000450366,4,0,-15279.71438
2006000451305,37,1,13141.21142
2006000451305,35,1,8939.079864
2006000451305,13,0,NA
2006000451305,11,0,NA
2006000451860,30,1,11765.96837
2006000453574,33,1,19100.598
2006000453574,32,1,30560.9568
2006000455964,31,1,34381.0764
2006000455964,31,1,38201.196
2006000458446,39,1,32853.02856
2006000472301,28,1,22538.70564
2006000472301,34,1,50456.13968
2006000477181,73,2,23073.52238
2006000483773,49,2,12147.98033
2006000483773,26,1,19100.598
2006000483773,0,0,NA
2006000483773,2,0,-15279.71438
2006000483773,27,1,22920.7176
2006000485665,59,1,38965.21992
2006000485665,61,1,4584.14352
2006000486444,61,1,15280.4784
2006000486444,52,1,26740.8372
2006000486444,20,1,1375.243056
2006000490728,38,1,49661.5548
2006000492250,51,1,29033.67298
2006000492250,49,1,11460.3588
2006000492250,25,1,3820.1196
2006000492250,21,1,5348.16744
2006000492250,15,0,0
2006000493437,41,1,42021.3156
2006000494952,41,1,28268.88504
2006000495691,71,2,29147.51255
2006000495691,77,2,18947.79322
2006000495766,55,1,221566.9368
2006000497134,33,1,12224.38272
2006000497969,68,2,43243.75387
2006000497969,73,2,5646.136769
2006000501914,94,2,14669.25926
2006000501914,55,1,137.5243056
2006000502443,31,1,13905.23534
2006000505294,59,1,26358.82524
2006000505294,57,1,14806.78357
2006000505294,38,1,15815.29514
2006000507039,28,1,19100.598
2006000507039,31,1,11460.3588
2006000513803,57,1,21163.46258
2006000513803,57,1,25365.59414
2006000513803,20,1,8022.25116
2006000516696,80,2,9168.28704
2006000516696,34,1,588.2984184
2006000516868,53,1,44542.59454
2006000517616,45,1,9932.31096
2006000517616,52,1,33235.04052
2006000517616,15,0,0
2006000517616,9,0,-15279.71438
2006000523384,32,1,45841.4352
2006000523384,31,1,31324.98072
2006000523452,84,2,19100.598
2006000528840,30,2,0
2006000531884,46,1,11842.37076
2006000532167,55,1,47369.48304
2006000532167,53,1,61121.9136
2006000532167,15,0,0
2006000534066,36,1,23990.35109
2006000534066,14,0,NA
2006000541357,25,2,0
2006000541357,29,1,32089.00464
2006000541357,7,0,-15279.71438
2006000541357,3,0,-15279.71438
2006000544687,73,2,20170.23149
2006000548090,64,1,14554.65568
2006000548090,58,1,45841.4352
2006000550058,29,2,0
2006000550058,36,1,37437.17208
2006000550058,10,0,NA
2006000550058,6,0,-15279.71438
2006000550058,5,0,-15279.71438
2006000550058,2,0,-15279.71438
2006000555061,38,1,29032.90896
2006000555061,35,1,3438.10764
2006000555603,82,2,8557.067904
2006000567615,50,1,32853.02856
2006000567652,30,1,13752.43056
2006000567652,26,1,3056.09568
2006000568970,19,1,140.5804013
2006000569103,42,1,13141.21142
2006000569103,44,1,41257.29168
2006000569103,12,0,NA
2006000569103,7,0,-15279.71438
2006000569103,2,0,-15279.71438
2006000569714,46,1,25212.78936
2006000572593,37,1,53481.6744
2006000575039,46,1,19864.62192
2006000577934,38,1,31324.98072
2006000577934,4,0,-15279.71438
2006000577934,37,1,17190.5382
2006000578773,58,1,57301.794
2006000578773,28,1,9168.28704
2006000578773,22,1,11918.77315
2006000579052,40,1,34381.0764
2006000579395,32,1,26743.8933
2006000579974,44,1,42021.3156
2006000579974,41,1,41257.29168
2006000579974,6,0,-15279.71438
2006000579974,4,0,-15279.71438
2006000580019,81,2,11536.76119
2006000580019,85,1,24448.76544
2006000581082,52,1,41257.29168
2006000583295,23,1,39118.0247
2006000584318,54,1,48897.53088
2006000584318,56,1,62038.7423
2006000585679,61,1,15280.4784
2006000585679,62,1,5500.972224
2006000586821,59,1,15280.4784
2006000587960,37,1,25976.81328
2006000587960,32,2,0
2006000587960,4,0,-15279.71438
2006000587960,71,2,0
2006000587960,70,2,0
2006000588074,40,1,20628.64584
2006000590503,85,2,11689.56598
2006000595763,84,2,15662.49036
2006000595763,74,2,27252.73323
2006000599025,51,2,5416.929593
2006000599025,21,1,7411.032024
2006000602607,69,2,18221.97049
2006000602695,42,1,36673.14816
2006000602695,11,0,NA
2006000602695,9,0,-15279.71438
2006000602695,41,1,53481.6744
2006000604265,41,1,32089.00464
2006000604265,40,1,42961.06502
2006000604265,14,0,NA
2006000604265,12,0,NA
2006000608712,18,1,382.01196
2006000608826,80,2,13294.01621
2006000611672,43,1,4584.14352
2006000611672,45,1,9168.28704
2006000615412,34,1,35832.72185
2006000615412,10,0,NA
2006000617239,45,1,23111.72358
2006000617239,46,1,68189.13486
2006000617239,15,0,38.201196
2006000617239,9,0,-15279.71438
2006000623676,46,2,0
2006000629946,48,1,68762.1528
2006000634562,33,2,0
2006000634562,35,1,57301.794
2006000634562,8,0,-15279.71438
2006000634562,5,0,-15279.71438
2006000635693,27,1,21392.66976
2006000636323,65,2,3667.314816
2006000636329,33,1,22920.7176
2006000636329,35,1,32089.00464
2006000636359,34,1,53481.6744
2006000636359,28,2,0
2006000636832,37,1,32089.00464
2006000636832,37,1,34381.0764
2006000636832,7,0,-15279.71438
2006000636832,7,0,-15279.71438
2006000638684,29,1,47369.48304
2006000638684,29,1,17419.74538
2006000639989,40,1,61198.31599
2006000639989,44,1,36673.14816
2006000639989,10,0,NA
2006000639989,7,0,-15279.71438
2006000640440,32,1,9932.31096
2006000640440,34,1,86716.71492
2006000642654,27,1,28268.88504
2006000642654,28,1,21453.79167
2006000642654,28,1,4278.533952
2006000644444,82,2,6012.86825
2006000644578,27,1,34075.46683
2006000644578,27,1,95732.19718
2006000648440,36,2,114.603588
2006000648708,46,1,99323.1096
2006000648708,48,1,34381.0764
2006000651711,50,1,45841.4352
2006000655816,60,1,14287.2473
2006000655816,53,2,0
2006000657424,53,1,68762.1528
2006000657424,15,0,0
2006000664294,40,1,20781.45062
2006000664294,27,1,21812.88292
2006000667903,19,1,1222.438272
2006000676824,66,2,11001.94445
2006000678320,19,1,6112.19136
2006000678827,58,1,31324.98072
2006000679482,65,2,14974.86883
2006000679813,34,1,13752.43056
2006000679813,28,1,9932.31096
2006000681075,49,1,64942.0332
2006000681075,50,1,2826.888504
2006000681264,34,1,22233.09607
2006000683082,62,1,7640.2392
2006000683730,71,2,10849.13966
2006000684747,38,1,68762.1528
2006000684747,37,1,61121.9136
2006000684747,2,0,-15279.71438
2006000684747,0,0,NA
2006000686239,41,1,27504.86112
2006000686239,45,1,32089.00464
2006000686239,15,0,0
2006000688928,35,1,40493.26776
2006000688928,33,1,27504.86112
2006000690523,78,2,18336.57408
2006000690523,20,2,0
2006000690550,53,1,51418.80982
2006000690550,52,1,15280.4784
2006000690550,22,1,1910.0598
2006000691639,80,2,15586.08797
2006000696787,38,1,34381.0764
2006000696787,39,1,3820.1196
2006000696787,3,0,-15279.71438
2006000696787,1,0,NA
2006000697105,56,1,14669.25926
2006000697105,58,1,13752.43056
2006000697105,21,1,840.426312
2006000700886,69,2,28268.88504
2006000702922,94,2,6264.996144
2006000703368,70,2,11460.3588
2006000703368,83,2,15433.28318
2006000704174,94,2,32394.61421
2006000704208,27,1,18336.57408
2006000704208,23,1,13752.43056
2006000707839,67,1,19788.21953
2006000707839,72,1,25365.59414
2006000707851,63,1,98406.2809
2006000707851,65,1,16808.52624
2006000707887,84,2,23073.52238
2006000711995,52,1,12224.38272
2006000711995,33,1,3438.10764
2006000712750,41,1,38201.196
2006000720279,43,1,25976.81328
2006000721461,71,2,4125.729168
2006000721461,68,2,2062.864584
2006000724855,66,2,33540.65009
2006000724855,62,2,2674.08372
2006000725256,25,1,9932.31096
2006000730473,79,2,11001.94445
2006000730473,80,2,2750.486112
2006000733598,22,1,10696.33488
2006000739091,29,1,7793.043984
2006000741931,45,1,15280.4784
2006000741931,43,2,0
2006000741931,19,1,15891.69754
2006000741931,13,0,NA
2006000742691,57,1,29032.90896
2006000742691,52,1,2292.07176
2006000746505,56,1,75638.36808
2006000746505,26,1,34381.0764
2006000748059,48,1,12988.40664
2006000748059,26,1,12988.40664
2006000748059,19,1,11460.3588
2006000748059,15,0,0
2006000748059,52,2,0
2006000750825,31,1,32700.22378
2006000750825,29,2,7.6402392
2006000750825,8,0,-15279.71438
2006000750825,7,0,-15279.71438
2006000750825,5,0,-15279.71438
2006000750825,3,0,-15279.71438
2006000752045,32,1,36902.35534
2006000752045,31,1,5348.16744
2006000752177,74,2,24983.58218
2006000752177,73,2,9473.896608
2006000754916,63,1,31630.59029
2006000761287,45,1,35909.12424
2006000761287,46,2,0
2006000765938,62,2,12835.60186
2006000765938,52,1,38216.47648
2006000769532,55,1,29185.71374
2006000771481,50,2,18871.39082
2006000771481,21,1,2826.888504
2006000773881,83,2,26588.03242
2006000773881,83,2,4278.533952
2006000779762,38,1,171141.3581
2006000779762,38,1,55773.74616
2006000783682,52,1,9932.31096
2006000783682,18,1,2292.07176
2006000784599,37,1,64178.00928
2006000784599,38,1,53481.6744
2006000784599,15,0,0
2006000788018,34,1,38201.196
2006000788018,35,1,15280.4784
2006000791856,43,1,59593.86576
2006000791856,16,2,0
2006000791856,39,1,34381.0764
2006000793582,56,1,7793.043984
2006000793582,52,1,53588.63775
2006000795011,66,1,11452.71856
2006000795011,70,2,11001.94445
2006000798492,18,1,3820.1196
2006000798913,89,2,70825.01738
2006000799839,75,2,30255.34723
2006000799839,72,2,3896.521992
2006000799839,18,1,6647.008104
2006000800092,45,1,39729.24384
2006000800092,44,1,11613.16358
2006000801603,53,2,2292.07176
2006000804375,50,1,42021.3156
2006000804375,46,2,0
2006000805599,53,1,25594.80132
2006000805599,62,1,33082.23574
2006000805671,61,1,30560.9568
2006000806726,50,1,43167.35148
2006000808127,69,2,14210.84491
2006000809613,38,1,30408.15202
2006000809613,15,0,0
2006000815938,44,1,24471.68616
2006000815938,39,1,4584.14352
2006000815938,11,0,NA
2006000816158,49,1,68762.91682
2006000816158,50,1,3056.09568
2006000816158,15,0,0
2006000818636,42,1,36520.34338
2006000818636,44,1,38430.40318
2006000818636,6,0,-15279.71438
2006000818636,6,0,-15279.71438
2006000820722,57,1,35909.12424
2006000820722,61,1,5676.697726
2006000822886,34,1,33617.05248
2006000822886,30,1,24448.76544
2006000826254,60,1,21392.66976
2006000826254,60,1,23379.13195
2006000829921,36,1,23837.5463
2006000829921,24,1,11460.3588
2006000829921,23,1,11460.3588
2006000831994,40,1,28291.80576
2006000831994,36,1,18336.57408
2006000833296,75,2,10772.73727
2006000833296,76,2,3972.924384
2006000838074,22,1,9932.31096
2006000838074,1,0,NA
2006000839569,59,1,38277.59839
2006000839569,59,1,687.621528
2006000840444,61,1,23684.74152
2006000843861,84,2,11918.77315
2006000845612,88,2,8939.079864
2006000851214,45,1,8404.26312
2006000851214,60,1,16808.52624
2006000855048,46,1,90918.84648
2006000855048,45,1,10543.5301
2006000855048,19,2,0
2006000855048,17,1,1528.04784
2006000855390,25,1,21392.66976
2006000855390,26,1,25518.39893
2006000860170,23,1,5592.655094
2006000860170,30,2,3331.144291
2006000863874,45,1,56537.77008
2006000863874,50,1,35909.12424
2006000863895,61,1,48133.50696
2006000866267,90,2,9473.896608
2006000869592,20,1,1146.03588
2006000873336,53,2,6.11219136
2006000874733,24,1,12988.40664
2006000874733,26,1,10696.33488
2006000882609,28,1,22920.7176
2006000882609,24,1,12988.40664
2006000882918,56,1,24448.76544
2006000882918,53,2,0
2006000882918,29,2,4736.948304
2006000882918,24,1,10161.51814
2006000882918,21,1,23684.74152
2006000883198,66,1,35145.10032
2006000883198,61,2,10390.72531
2006000883243,55,1,16044.50232
2006000883243,53,1,8098.653552
2006000885163,33,1,22920.7176
2006000885163,31,1,27504.86112
2006000885315,40,1,19100.598
2006000885315,43,1,1910.0598
2006000886288,72,1,65629.65473
2006000886288,67,2,3056.09568
2006000893779,34,1,22920.7176
2006000893779,43,2,0
2006000893779,13,0,NA
2006000893779,9,0,-15279.71438
2006000894324,33,1,5730.1794
2006000894324,46,2,5730.1794
2006000896308,57,1,52389.12019
2006000896308,54,1,41280.2124
2006000896365,75,2,0
2006000897050,40,1,6952.617672
2006000897252,52,1,33693.45487
2006000897252,52,1,24525.16783
2006000898463,52,1,33846.25966
2006000898463,50,1,38201.196
2006000898532,61,1,45459.42324
2006000898532,58,1,77701.23266
2006000899489,19,2,2292.07176
2006000900042,41,1,78885.46974
2006000900042,39,1,99934.32874
2006000900042,0,0,NA
2006000901709,85,2,18947.79322
2006000903721,76,2,3208.900464
2006000903721,65,2,0
2006000903721,37,2,458.414352
2006000910583,55,1,38201.196
2006000910583,47,1,38201.196
2006000911121,61,1,8152.135226
2006000917266,38,1,117888.8909
2006000917266,44,2,0
2006000917266,9,0,-15279.71438
2006000917266,7,0,-15279.71438
2006000920381,46,1,6608.806908
2006000920381,43,1,227679.1282
2006000920381,12,0,NA
2006000920381,7,0,-15279.71438
2006000921670,67,2,16044.50232
2006000921670,71,2,6112.19136
2006000922349,40,1,21087.06019
2006000922349,35,1,14516.45448
2006000922349,16,2,0
2006000922349,12,0,NA
2006000923225,31,1,9168.28704
2006000923225,37,1,15280.4784
2006000923428,42,1,62649.96144
2006000923428,31,1,34381.0764
2006000923428,0,0,NA
2006000924792,47,1,8175.055944
2006000924792,49,1,49661.5548
2006000924792,18,1,1222.438272
2006000924792,16,2,1910.0598
2006000924792,13,0,NA
2006000925248,53,1,57301.794
2006000925248,46,1,51953.62656
2006000935132,22,1,1910.0598
2006000935132,23,1,3820.1196
2006000940143,23,1,14363.6497
2006000940143,26,1,4354.936344
2006000946438,62,1,25992.09376
2006000950339,56,1,126063.9468
2006000950727,58,1,44924.6065
2006000950727,55,1,47369.48304
2006000951466,35,1,18336.57408
2006000951466,35,1,15280.4784
2006000952201,18,2,0
2006000958037,46,1,42785.33952
2006000958037,45,1,55773.74616
2006000960093,37,1,37284.3673
2006000960093,11,0,NA
2006000960093,6,0,-15279.71438
2006000964839,59,1,72582.2724
2006000968652,55,1,38201.196
2006000968652,56,1,133704.186
2006000968688,79,1,30637.35919
2006000970559,81,2,42021.3156
2006000970559,74,2,27352.05634
2006000970845,40,1,38201.196
2006000970845,14,0,NA
2006000970845,13,0,NA
2006000971078,35,1,10008.71335
2006000977980,69,2,7334.629632
2006000977980,64,2,0
2006000978426,60,1,49661.5548
2006000978959,48,1,9015.482256
2006000978959,49,1,18336.57408
2006000979694,52,1,38201.196
2006000980443,43,1,21392.66976
2006000980647,54,2,53710.88158
2006000980647,9,0,-15279.71438
2006000982383,74,2,132940.1621
2006000988094,42,1,53749.08277
2006000988094,36,1,50692.98709
2006000988094,6,0,-15279.71438
2006000988094,4,0,-15279.71438
2006000989262,49,1,34381.0764
2006000989262,46,2,0
2006000992586,58,1,26740.8372
2006000992586,35,1,22920.7176
2006000992586,27,1,15280.4784
2006000992586,12,0,NA
2006000992586,6,0,-15279.71438
2006000992906,38,1,7640.2392
2006000999144,43,1,32853.02856
2006000999144,19,1,9168.28704
2006001007190,42,1,30560.9568
2006001007190,16,2,0
2006001007190,14,0,NA
2006001007190,3,0,-15279.71438
2006001007190,3,0,-15279.71438
2006001008781,49,2,114.603588
2006001009156,39,1,30560.9568
2006001009156,39,1,11460.3588
2006001010528,53,1,80986.53552
2006001010528,57,1,4660.545912
2006001010528,19,1,8404.26312
2006001014940,67,1,12147.98033
2006001016643,57,1,30560.9568
2006001016643,59,1,18336.57408
2006001020248,81,2,6417.800928
2006001026744,55,1,22920.7176
2006001026744,56,1,16808.52624
2006001026744,29,1,24448.76544
2006001032268,39,1,42021.3156
2006001032268,37,1,43549.36344
2006001033085,61,2,19895.18288
2006001035379,25,1,1528.04784
2006001042206,32,1,39729.24384
2006001043522,63,1,19253.40278
2006001043522,39,2,0
2006001044602,46,1,23264.52836
2006001044910,28,1,3056.09568
2006001044910,29,1,28268.88504
2006001045399,49,1,916.828704
2006001045399,52,2,6035.788968
2006001045939,29,1,34457.47879
2006001045939,26,2,0
2006001045939,2,0,-15279.71438
2006001045939,0,0,NA
2006001046186,70,2,7411.032024
2006001046186,57,2,0
2006001046186,16,2,4507.741128
2006001052821,56,1,74874.34416
2006001053135,62,2,5500.972224
2006001054588,50,1,222483.7655
2006001054588,46,1,12224.38272
2006001057294,89,2,10085.11574
2006001059269,49,2,119187.7315
2006001059269,40,1,22920.7176
2006001081749,25,1,6417.800928
2006001083425,71,2,8633.470296
2006001083425,15,0,5500.972224
2006001083425,53,2,0
2006001085424,20,1,4584.14352
2006001086881,69,1,28650.897
2006001087382,47,1,19100.598
2006001087382,46,2,10314.32292
2006001091220,79,2,46605.45912
2006001091220,83,2,19368.00637
2006001092193,35,1,15280.4784
2006001092193,13,0,NA
2006001092193,10,0,NA
2006001092193,34,1,18336.57408
2006001101265,73,2,12835.60186
2006001101265,47,1,19024.19561
2006001103818,36,1,5348.16744
2006001104420,29,1,12224.38272
2006001104420,28,2,0
2006001107781,26,1,12377.1875
2006001107781,25,1,10696.33488
2006001107781,23,1,12759.19946
2006001109369,60,1,42174.12038
2006001112787,40,1,64942.0332
2006001117221,68,2,12965.48592
2006001117221,45,1,18497.0191
2006001117221,19,2,0
2006001119922,61,1,45.8414352
2006001120061,21,1,3820.1196
2006001126626,52,1,28574.49461
2006001126626,53,1,21927.4865
2006001126626,18,1,3132.498072
2006001126626,16,2,0
2006001127590,40,2,6417.800928
2006001127590,11,0,NA
2006001128443,50,1,9168.28704
2006001128443,28,2,0
2006001128443,10,0,NA
2006001130820,47,1,171615.0529
2006001130820,44,2,0
2006001130820,8,0,-15279.71438
2006001130820,5,0,-15279.71438
2006001140921,60,1,30560.9568
2006001140921,49,1,3820.1196
2006001140921,18,1,3667.314816
2006001142673,66,1,20475.84106
2006001142691,32,1,28268.88504
2006001142691,58,1,2292.07176
2006001142691,50,1,18336.57408
2006001143385,53,1,71436.23652
2006001143385,50,1,42021.3156
2006001143629,52,1,72964.28436
2006001143629,20,1,4431.338736
2006001143629,41,1,8404.26312
2006001143629,30,1,7640.2392
2006001143629,26,1,11460.3588
2006001143629,24,2,7105.422456
2006001145809,66,1,41028.0845
2006001145858,38,1,6876.21528
2006001147002,25,1,15891.69754
2006001152204,34,1,12912.00425
2006001152204,30,2,0
2006001152204,10,0,NA
2006001152204,3,0,-15279.71438
2006001152204,38,1,12835.60186
2006001152204,35,1,12835.60186
2006001155531,41,2,0
2006001155531,38,1,221872.5464
2006001155531,9,0,-15279.71438
2006001155531,5,0,-15279.71438
2006001158538,39,1,45978.95951
2006001158538,35,1,6112.19136
2006001158538,6,0,-15279.71438
2006001158538,2,0,-15279.71438
2006001158565,52,1,57301.794
2006001162077,45,1,3438.10764
2006001164371,25,1,1146.03588
2006001166761,64,1,21392.66976
2006001167637,46,1,34381.0764
2006001167637,40,1,24448.76544
2006001168593,89,2,2597.681328
2006001170798,37,1,26740.8372
2006001171182,70,2,171141.3581
2006001171182,70,2,119187.7315
2006001172723,51,1,25365.59414
2006001172723,47,1,12988.40664
2006001172723,13,0,NA
2006001172723,12,0,NA
2006001172810,89,2,10314.32292
2006001172810,82,1,8404.26312
2006001175762,30,1,34381.0764
2006001175762,32,1,35068.69793
2006001176656,53,1,25976.81328
2006001176656,54,2,0
2006001177975,31,1,15769.45371
2006001177975,9,0,-15279.71438
2006001178204,85,2,28727.29939
2006001178204,80,2,2674.08372
2006001178764,57,1,22156.69368
2006001180247,58,1,11383.95641
2006001181759,69,1,22156.69368
2006001187479,51,1,34381.0764
2006001187924,60,1,10161.51814
2006001187924,71,2,5416.929593
2006001189795,40,1,22920.7176
2006001193289,57,1,68762.1528
2006001195864,68,2,8939.079864
2006001200270,28,1,38124.79361
2006001200911,43,1,4011.12558
2006001200911,42,1,32089.00464
2006001200911,9,0,-15279.71438
2006001200911,6,0,-15279.71438
2006001204206,52,1,39729.24384
2006001204206,54,1,80986.53552
2006001211301,58,1,33617.05248
2006001211916,73,2,9741.30498
2006001211916,72,2,4736.948304
2006001217164,34,1,55009.72224
2006001217164,31,1,30560.9568
2006001223818,35,1,19100.598
2006001223818,38,1,68762.1528
2006001223818,2,0,-15279.71438
2006001224548,19,1,175.7255016
2006001224548,2,0,-15279.71438
2006001227254,33,1,221566.9368
2006001227254,32,2,0
2006001227254,5,0,-15279.71438
2006001227254,2,0,-15279.71438
2006001227723,60,2,34381.0764
2006001228079,59,1,80222.5116
2006001228079,42,1,9168.28704
2006001230800,71,2,8251.458336
2006001231926,53,2,8175.055944
2006001233217,35,1,54337.38119
2006001233217,33,1,49661.5548
2006001233217,3,0,-15279.71438
2006001236356,43,1,71512.63891
2006001236356,9,0,-15279.71438
2006001236356,39,1,3438.10764
2006001237728,58,2,14745.66166
2006001238219,38,1,27504.86112
2006001238219,11,0,NA
2006001238219,18,1,11918.77315
2006001239887,19,2,6112.19136
2006001239887,23,1,4584.14352
2006001241192,88,2,21239.86498
2006001241490,42,1,17572.55016
2006001242363,73,2,14134.44252
2006001242863,44,1,1474.566166
2006001242863,2,0,-15279.71438
2006001245522,85,2,9550.299
2006001247665,59,1,16808.52624
2006001248854,18,1,4354.936344
2006001255131,34,1,61503.92556
2006001255131,38,1,33617.05248
2006001255131,2,0,-15279.71438
2006001255131,0,0,NA
2006001255485,41,1,30637.35919
2006001255485,27,1,15280.4784
2006001256380,33,1,38201.196
2006001257035,36,1,37437.17208
2006001257035,37,1,16426.51428
2006001257035,18,1,2062.864584
2006001257035,14,0,NA
2006001257035,12,0,NA
2006001260411,72,2,29965.01814
2006001260411,71,2,18810.26891
2006001266006,82,2,47369.48304
2006001268967,39,1,45894.91687
2006001269604,82,2,24601.57022
2006001271315,57,1,46911.06869
2006001272492,56,2,672.3410496
2006001273752,49,1,19864.62192
2006001277256,82,2,4584.14352
2006001282603,54,1,9168.28704
2006001283174,87,2,17648.95255
2006001284082,31,1,12224.38272
2006001287956,60,2,0
2006001287956,62,1,17496.14777
2006001287956,88,2,17190.5382
2006001288086,46,1,17037.73342
2006001289296,79,2,33693.45487
2006001290387,49,1,57301.794
2006001290850,64,2,0
2006001290850,71,1,70290.20064
2006001292100,34,1,22920.7176
2006001292100,39,1,22920.7176
2006001295702,60,1,10161.51814
2006001297159,94,2,9015.482256
2006001301070,35,1,16044.50232
2006001306519,36,1,35909.12424
2006001306519,36,1,9168.28704
2006001306519,3,0,-15279.71438
2006001306519,2,0,-15279.71438
2006001306519,65,2,4584.14352
2006001306890,79,2,12606.39468
2006001307960,74,2,38277.59839
2006001307960,51,1,16808.52624
2006001307960,45,2,0
2006001308849,40,1,30560.9568
2006001308849,21,1,11078.34684
2006001308849,16,2,0
2006001308849,14,0,NA
2006001308849,40,1,29032.90896
2006001311891,39,1,42021.3156
2006001311891,44,1,42021.3156
2006001311891,13,0,NA
2006001311891,8,0,-15279.71438
2006001313964,44,1,16808.52624
2006001313964,44,1,6876.21528
2006001313964,16,2,0
2006001313964,14,0,NA
2006001313964,7,0,-15279.71438
2006001318315,51,1,46605.45912
2006001319655,19,1,3056.09568
2006001325783,54,1,42250.52278
2006001325783,28,1,6876.21528
2006001325783,56,2,0
2006001326689,58,2,19100.598
2006001332067,46,1,11460.3588
2006001333178,87,2,6264.996144
2006001333178,55,1,14363.6497
2006001335144,48,1,30560.9568
2006001335144,35,1,15280.4784
2006001335144,11,0,NA
2006001335144,8,0,-15279.71438
2006001338162,54,1,23684.74152
2006001338162,50,1,24448.76544
2006001339826,33,1,56155.75812
2006001339826,4,0,-15279.71438
2006001341065,34,1,19100.598
2006001341065,37,2,4584.14352
2006001341065,67,2,27504.86112
2006001341065,64,1,14516.45448
2006001344528,38,1,30560.9568
2006001344528,38,1,33693.45487
2006001344528,3,0,-15279.71438
2006001344528,1,0,NA
2006001345011,26,1,30560.9568
2006001345011,30,1,30560.9568
2006001350744,40,1,7487.434416
2006001350744,13,0,NA
2006001351082,21,1,20628.64584
2006001351082,50,2,0
2006001351082,2,0,-15279.71438
2006001352308,36,1,32089.00464
2006001352308,45,1,8327.860728
2006001352308,19,1,1910.0598
2006001353382,42,2,1833.657408
2006001353382,18,1,5516.252702
2006001353382,16,1,840.426312
2007000000767,49,1,8557.067904
2007000000767,37,1,45841.4352
2007000001660,40,1,35145.10032
2007000005192,75,2,0
2007000005333,70,2,11383.95641
2007000005333,65,2,6799.812888
2007000009088,32,1,18947.79322
2007000009088,30,1,26740.8372
2007000009088,4,0,-15279.71438
2007000009088,1,0,NA
2007000014772,58,1,33922.66205
2007000014870,50,1,45841.4352
2007000014870,15,0,0
2007000015250,33,1,22920.7176
2007000015250,28,1,17572.55016
2007000015250,26,1,14134.44252
2007000015256,43,1,36673.14816
2007000015256,43,1,1528.04784
2007000015256,18,2,0
2007000015256,17,2,0
2007000015256,13,0,NA
2007000021197,55,1,26664.43481
2007000021315,56,1,76402.392
2007000021315,55,2,0
2007000028384,76,2,40034.85341
2007000028384,75,2,16884.92863
2007000032447,34,1,19864.62192
2007000032447,30,1,17572.55016
2007000032447,6,0,-15279.71438
2007000032447,0,0,NA
2007000032887,67,1,17725.35494
2007000032887,70,2,12835.60186
2007000032887,43,2,7945.848768
