SERIALNO,HHNUM,PUMA,REGION,SPORDER,PWGTP,RAC1P,AGEP,PINCADJ,WORKER,SPORDER,PWGTP,AGEP,COW,ENG,RAC1P
2013000014493,141,00703,1,1,28,6,22,3185.913,1,1,28,22,1,1,6
2013000014559,142,01319,1,1,21,1,81,9026.7535,0,1,21,81,b,b,1
2013000014676,143,00500,1,1,6,1,78,51505.5935,0,1,6,78,b,b,1
2013000014676,143,00500,1,2,7,1,77,6371.826,0,2,7,77,b,b,1
2013000014710,144,01200,1,1,18,1,55,53682.63405,1,1,18,55,2,b,1
2013000014710,144,01200,1,2,18,1,55,3716.8985,1,2,18,55,6,b,1
2013000014710,144,01200,1,3,25,1,19,12743.652,1,3,25,19,1,b,1
2013000014710,144,01200,1,4,15,1,16,212.3942,0,4,15,16,2,b,1
2013000014767,145,01319,1,1,19,1,66,138056.23,0,1,19,66,1,b,1
2013000014866,146,01322,1,1,19,9,37,31859.13,1,1,19,37,1,b,9
2013000014866,146,01322,1,2,26,6,31,26549.275,1,2,26,31,1,1,6
2013000014883,147,00600,1,1,45,1,83,19115.478,0,1,45,83,b,b,1
2013000015332,148,01200,1,1,17,1,84,48850.666,0,1,17,84,b,b,1
2013000015388,149,01322,1,1,8,1,29,41098.2777,1,1,8,29,1,b,1
2013000015388,149,01322,1,2,7,1,30,40567.2922,1,2,7,30,1,b,1
2013000015460,150,01314,1,1,5,1,70,76886.7004,0,1,5,70,b,b,1
2013000015507,151,00200,1,1,11,1,68,16991.536,0,1,11,68,1,b,1
2013000015532,152,01105,1,1,13,1,52,5522.2492,1,1,13,52,3,b,1
2013000015532,152,01105,1,2,13,1,59,52036.579,1,2,13,59,1,b,1
2013000015902,153,01324,1,1,23,1,60,31646.7358,1,1,23,60,1,b,1
2013000015918,154,01200,1,1,17,1,49,49912.637,1,1,17,49,1,b,1
2013000015918,154,01200,1,2,23,1,48,20177.449,1,2,23,48,1,b,1
2013000015992,155,01320,1,1,12,1,48,38230.956,0,1,12,48,1,b,1
2013000016282,156,00600,1,1,32,1,23,6371.826,1,1,32,23,1,1,1
2013000016282,156,00600,1,2,34,1,29,14867.594,1,2,34,29,1,1,1
2013000016282,156,00600,1,3,32,1,1,0,0,3,32,1,b,b,1
2013000016361,157,01105,1,1,16,1,24,8708.1622,0,1,16,24,b,b,1
2013000016369,158,00100,1,1,9,9,75,36425.6053,1,1,9,75,1,b,9
2013000016446,159,01324,1,1,75,1,33,0,0,1,75,33,b,b,1
2013000016446,159,01324,1,2,59,1,34,50974.608,1,2,59,34,1,b,1
2013000016446,159,01324,1,3,76,1,16,0,0,3,76,16,b,b,1
2013000016446,159,01324,1,4,84,1,13,0,0,4,84,13,b,b,1
2013000016446,159,01324,1,5,85,1,12,0,0,5,85,12,b,b,1
2013000016496,160,01314,1,1,12,1,68,39292.927,0,1,12,68,b,b,1
2013000016496,160,01314,1,2,13,1,67,29735.188,1,2,13,67,1,b,1
2013000016600,161,01320,1,1,9,1,59,50974.608,1,1,9,59,1,b,1
2013000016970,162,01103,1,1,48,1,27,30266.1735,1,1,48,27,1,1,1
2013000016970,162,01103,1,2,27,1,29,9557.739,1,2,27,29,1,b,1
2013000016970,162,01103,1,3,24,1,3,0,0,3,24,3,b,b,1
2013000016970,162,01103,1,4,29,1,1,0,0,4,29,1,b,b,1
2013000017056,163,00703,1,1,25,1,41,37168.985,1,1,25,41,1,b,1
2013000017056,163,00703,1,2,26,1,36,29735.188,1,2,26,36,1,b,1
2013000017056,163,00703,1,3,25,1,9,0,0,3,25,9,b,b,1
2013000017074,164,00200,1,1,14,1,70,27611.246,0,1,14,70,b,b,1
2013000017118,165,01324,1,1,25,1,30,72214.028,1,1,25,30,1,b,1
2013000017118,165,01324,1,2,20,8,28,63718.26,1,2,20,28,1,b,8
2013000017227,166,01301,1,1,14,1,66,41841.6574,1,1,14,66,2,b,1
2013000017285,167,00300,1,1,5,1,74,16141.9592,0,1,5,74,1,b,1
2013000017532,168,01317,1,1,42,1,38,82833.738,1,1,42,38,1,b,1
2013000017532,168,01317,1,2,46,1,34,0,0,2,46,34,1,b,1
2013000017532,168,01317,1,3,43,1,17,0,0,3,43,17,9,b,1
2013000017532,168,01317,1,4,35,1,14,0,0,4,35,14,b,b,1
2013000017532,168,01317,1,5,35,1,12,0,0,5,35,12,b,b,1
2013000017554,169,00800,1,1,22,1,53,54033.08448,1,1,22,53,1,b,1
2013000017554,169,00800,1,2,24,1,62,60978.37482,1,2,24,62,1,b,1
2013000017707,170,01322,1,1,4,9,81,29682.08945,0,1,4,81,b,b,9
2013000017799,171,01324,1,1,21,1,71,38761.9415,0,1,21,71,b,b,1
2013000017799,171,01324,1,2,23,1,74,70090.086,0,2,23,74,b,b,1
2013000017823,172,01322,1,1,23,1,71,22088.9968,0,1,23,71,1,b,1
2013000017872,173,01319,1,1,24,6,43,376999.705,1,1,24,43,1,1,6
2013000017872,173,01319,1,2,31,6,34,0,0,2,31,34,b,1,6
2013000017872,173,01319,1,3,35,6,7,0,0,3,35,7,b,1,6
2013000017872,173,01319,1,4,42,6,4,0,0,4,42,4,b,b,6
2013000017893,174,00500,1,1,3,1,65,7115.2057,1,1,3,65,2,b,1
2013000017893,174,00500,1,2,6,1,67,16566.7476,1,2,6,67,1,b,1
2013000018183,175,01320,1,1,8,1,69,50443.6225,1,1,8,69,6,b,1
2013000018230,176,01303,1,1,4,1,24,28673.217,1,1,4,24,1,2,1
2013000018230,176,01303,1,2,4,1,23,10619.71,1,2,4,23,3,b,1
2013000018339,177,01322,1,1,17,1,22,12743.652,1,1,17,22,1,b,1
2013000018516,178,01302,1,1,19,1,81,1592.9565,0,1,19,81,1,b,1
2013000018516,178,01302,1,2,26,1,48,37168.985,1,2,26,48,1,b,1
2013000018633,179,01305,1,1,21,1,49,76461.912,1,1,21,49,1,b,1
2013000018648,180,00800,1,1,66,1,81,7115.2057,0,1,66,81,b,b,1
2013000018648,180,00800,1,2,61,1,58,4672.6724,1,2,61,58,6,b,1
2013000018744,181,01316,1,1,24,1,34,0,0,1,24,34,b,b,1
2013000018744,181,01316,1,2,25,1,33,27611.246,1,2,25,33,1,b,1
2013000018835,182,00705,1,1,5,1,87,17841.1128,0,1,5,87,b,b,1
2013000018851,183,00705,1,1,12,1,88,11044.4984,0,1,12,88,b,b,1
2013000018935,184,01200,1,1,5,1,38,7964.7825,1,1,5,38,1,b,1
2013000018935,184,01200,1,2,6,1,71,44284.1907,1,2,6,71,1,b,1
2013000019239,185,01105,1,1,14,1,58,21345.6171,1,1,14,58,6,b,1
2013000019239,185,01105,1,2,9,6,54,0,0,2,9,54,b,2,6
2013000019239,185,01105,1,3,17,9,17,0,0,3,17,17,b,b,9
2013000019239,185,01105,1,4,17,9,14,0,0,4,17,14,b,b,9
2013000019342,186,00705,1,1,15,1,48,27611.246,1,1,15,48,3,b,1
2013000019342,186,00705,1,2,14,1,48,46726.724,1,2,14,48,1,b,1
2013000019509,187,01105,1,1,30,1,60,42478.84,1,1,30,60,6,b,1
2013000019509,187,01105,1,2,33,1,59,14867.594,1,2,33,59,4,b,1
2013000019509,187,01105,1,3,33,1,33,8495.768,0,3,33,33,1,b,1
2013000019509,187,01105,1,4,31,1,35,23363.362,0,4,31,35,1,b,1
2013000019683,188,01319,1,1,14,1,61,116816.81,1,1,14,61,2,b,1
2013000019683,188,01319,1,2,15,1,57,63718.26,1,2,15,57,7,b,1
2013000019835,189,01302,1,1,10,1,66,15079.9882,0,1,10,66,6,b,1
2013000019835,189,01302,1,2,11,1,65,4035.4898,0,2,11,65,b,b,1
2013000019937,190,00902,1,1,6,1,59,13805.623,0,1,6,59,b,b,1
2013000019937,190,00902,1,2,5,1,59,7433.797,0,2,5,59,2,b,1
2013000019976,191,00705,1,1,15,1,60,10619.71,0,1,15,60,8,b,1
2013000019976,191,00705,1,2,19,1,35,9239.1477,0,2,19,35,b,b,1
2013000020007,192,01318,1,1,91,2,41,159295.65,1,1,91,41,1,b,2
2013000020052,193,00100,1,1,40,1,18,2761.1246,0,1,40,18,9,1,1
2013000020052,193,00100,1,2,58,1,1,0,0,2,58,1,b,b,1
2013000020174,194,00400,1,1,28,1,57,3185.913,0,1,28,57,7,b,1
2013000020220,195,00400,1,1,30,1,27,849.5768,1,1,30,27,1,1,1
2013000020220,195,00400,1,2,22,1,28,2442.5333,1,2,22,28,1,b,1
2013000020220,195,00400,1,3,74,1,19,0,0,3,74,19,b,1,1
2013000020647,196,01302,1,1,12,1,62,94515.419,1,1,12,62,2,b,1
2013000020647,196,01302,1,2,15,1,26,11469.2868,1,2,15,26,1,b,1
2013000020719,197,00703,1,1,12,1,54,36107.014,1,1,12,54,1,b,1
2013000020859,198,01318,1,1,23,1,55,21239.42,1,1,23,55,2,b,1
2013000020859,198,01318,1,2,21,1,60,42478.84,1,2,21,60,1,b,1
2013000020959,199,00800,1,1,12,1,53,45664.753,1,1,12,53,2,b,1
2013000020959,199,00800,1,2,20,1,65,11681.681,0,2,20,65,b,b,1
2013000021085,200,00600,1,1,26,1,47,70090.086,1,1,26,47,4,b,1
2013000021085,200,00600,1,2,24,6,50,10619.71,0,2,24,50,6,1,6
2013000021085,200,00600,1,3,83,9,17,0,0,3,83,17,b,b,9
2013000021085,200,00600,1,4,36,9,14,0,0,4,36,14,b,1,9
2013000021085,200,00600,1,5,41,1,24,19115.478,1,5,41,24,2,b,1
2013000021586,201,01104,1,1,15,1,80,38230.956,0,1,15,80,b,b,1
2013000021586,201,01104,1,2,13,1,91,36107.014,0,2,13,91,b,b,1
2013000021644,202,00705,1,1,43,1,35,18265.9012,1,1,43,35,1,b,1
2013000021644,202,00705,1,2,32,1,32,34938.8459,1,2,32,32,1,b,1
2013000021644,202,00705,1,3,39,1,12,0,0,3,39,12,b,b,1
2013000021644,202,00705,1,4,39,1,11,0,0,4,39,11,b,b,1
2013000021644,202,00705,1,5,38,1,7,0,0,5,38,7,b,b,1
2013000021644,202,00705,1,6,58,1,56,9026.7535,0,6,58,56,b,b,1
2013000021720,203,00703,1,1,15,1,42,65842.202,1,1,15,42,2,b,1
2013000021755,204,01104,1,1,11,1,36,81771.767,1,1,11,36,3,b,1
2013000021755,204,01104,1,2,11,1,37,0,0,2,11,37,3,b,1
2013000021755,204,01104,1,3,11,1,10,0,0,3,11,10,b,b,1
2013000021755,204,01104,1,4,10,1,8,0,0,4,10,8,b,b,1
2013000021767,205,00400,1,1,5,1,85,26761.6692,0,1,5,85,1,b,1
2013000021776,206,01105,1,1,18,1,58,49169.2573,1,1,18,58,1,b,1
2013000021776,206,01105,1,2,17,1,53,61594.318,1,2,17,53,4,b,1
2013000021776,206,01105,1,3,17,1,22,1699.1536,0,3,17,22,1,b,1
2013000021803,207,00100,1,1,14,1,37,1274.3652,0,1,14,37,6,b,1
2013000021853,208,00400,1,1,81,1,63,10725.9071,1,1,81,63,1,b,1
2013000021913,209,00901,1,1,29,1,62,9026.7535,0,1,29,62,b,b,1
2013000021969,210,00705,1,1,15,1,95,29841.3851,0,1,15,95,b,b,1
2013000022117,211,00902,1,1,19,1,61,13274.6375,0,1,19,61,b,b,1
2013000022259,212,01301,1,1,8,1,42,54160.521,1,1,8,42,1,b,1
2013000022259,212,01301,1,2,9,1,42,0,0,2,9,42,2,b,1
2013000022583,213,00200,1,1,20,1,66,11787.8781,0,1,20,66,b,b,1
2013000022634,214,00500,1,1,37,1,29,25487.304,1,1,37,29,1,b,1
2013000022634,214,00500,1,2,13,1,29,11681.681,1,2,13,29,1,b,1
2013000022651,215,00705,1,1,14,1,42,35257.4372,1,1,14,42,1,b,1
2013000022651,215,00705,1,2,14,1,43,13062.2433,0,2,14,43,1,b,1
2013000022716,216,01319,1,1,56,1,42,12531.2578,1,1,56,42,1,3,1
2013000022716,216,01319,1,2,40,1,18,5522.2492,1,2,40,18,1,1,1
2013000022716,216,01319,1,3,46,1,15,0,0,3,46,15,b,1,1
2013000022716,216,01319,1,4,59,1,13,0,0,4,59,13,b,1,1
2013000022716,216,01319,1,5,39,1,5,0,0,5,39,5,b,1,1
2013000022716,216,01319,1,6,33,1,39,22301.391,1,6,33,39,1,4,1
2013000022882,217,00901,1,1,21,3,67,0,0,1,21,67,b,b,3
2013000022927,218,01322,1,1,29,1,28,70090.086,1,1,29,28,1,b,1
2013000022927,218,01322,1,2,29,1,25,38230.956,1,2,29,25,1,b,1
2013000022931,219,01200,1,1,7,1,47,38761.9415,1,1,7,47,1,b,1
2013000022931,219,01200,1,2,7,1,50,39823.9125,1,2,7,50,3,b,1
2013000023099,220,01200,1,1,44,1,66,23257.1649,0,1,44,66,1,b,1
2013000023099,220,01200,1,2,48,1,67,61966.00785,0,2,48,67,b,b,1
2013000023199,221,01301,1,1,8,1,66,31859.13,1,1,8,66,1,b,1
2013000023199,221,01301,1,2,8,1,70,13911.8201,0,2,8,70,b,b,1
2013000023199,221,01301,1,3,13,1,36,47788.695,1,3,13,36,3,b,1
2013000023203,222,01320,1,1,8,1,43,46726.724,1,1,8,43,1,b,1
2013000023203,222,01320,1,2,7,1,43,69028.115,1,2,7,43,1,b,1
2013000023204,223,01200,1,1,9,1,51,12743.652,1,1,9,51,6,1,1
2013000023204,223,01200,1,2,10,1,47,6584.2202,1,2,10,47,3,b,1
2013000023204,223,01200,1,3,28,1,24,9026.7535,1,3,28,24,1,b,1
2013000023232,224,01305,1,1,17,1,36,849.5768,1,1,17,36,6,b,1
2013000023232,224,01305,1,2,17,1,37,376999.705,1,2,17,37,1,b,1
2013000023232,224,01305,1,3,17,1,8,0,0,3,17,8,b,b,1
2013000023232,224,01305,1,4,17,1,6,0,0,4,17,6,b,b,1
2013000023232,224,01305,1,5,16,1,4,0,0,5,16,4,b,b,1
2013000023501,225,01316,1,1,26,1,56,15398.5795,1,1,26,56,3,b,1
2013000023501,225,01316,1,2,30,1,86,21558.0113,0,2,30,86,b,b,1
2013000023617,226,00800,1,1,13,1,68,42478.84,1,1,13,68,4,b,1
2013000023650,227,01320,1,1,8,1,31,5309.855,1,1,8,31,1,b,1
2013000023650,227,01320,1,2,6,1,33,33983.072,1,2,6,33,1,b,1
2013000023650,227,01320,1,3,7,1,7,0,0,3,7,7,b,b,1
2013000023650,227,01320,1,4,8,1,2,0,0,4,8,2,b,b,1
2013000023709,228,00200,1,1,19,1,30,26549.275,1,1,19,30,1,b,1
2013000023709,228,00200,1,2,15,1,36,117878.781,1,2,15,36,1,b,1
2013000023709,228,00200,1,3,14,1,12,0,0,3,14,12,b,b,1
2013000023709,228,00200,1,4,17,1,2,0,0,4,17,2,b,b,1
2013000023709,228,00200,1,5,19,1,2,0,0,5,19,2,b,b,1
2013000023720,229,00704,1,1,31,1,52,37275.1821,1,1,31,52,1,b,1
2013000023720,229,00704,1,2,31,1,28,20814.6316,1,2,31,28,1,b,1
2013000023846,230,01323,1,1,13,1,31,24425.333,1,1,13,31,1,b,1
2013000023846,230,01323,1,2,14,1,28,41310.6719,1,2,14,28,1,b,1
2013000023846,230,01323,1,3,24,1,3,0,0,3,24,3,b,b,1
2013000023888,231,00600,1,1,11,1,75,50709.11525,1,1,11,75,4,b,1
2013000024031,232,01305,1,1,26,1,86,29416.5967,0,1,26,86,b,b,1
2013000024391,233,00704,1,1,22,1,79,258908.5298,0,1,22,79,b,b,1
2013000024491,234,01324,1,1,29,1,43,25487.304,1,1,29,43,1,b,1
2013000024679,235,00200,1,1,5,1,70,31009.5532,0,1,5,70,b,b,1
2013000024679,235,00200,1,2,14,1,80,18690.6896,0,2,14,80,b,b,1
2013000024679,235,00200,1,3,12,1,70,9663.9361,0,3,12,70,b,b,1
2013000024892,236,00600,1,1,21,1,80,67010.3701,0,1,21,80,b,b,1
2013000024892,236,00600,1,2,21,1,69,7646.1912,0,2,21,69,b,b,1
2013000024932,237,01317,1,1,14,1,68,67541.3556,1,1,14,68,2,b,1
2013000024932,237,01317,1,2,14,1,65,45027.5704,0,2,14,65,1,b,1
2013000024974,238,01319,1,1,23,1,32,33983.072,1,1,23,32,1,b,1
2013000024974,238,01319,1,2,22,1,33,15292.3824,1,2,22,33,1,2,1
2013000024978,239,00704,1,1,13,1,82,36744.1966,0,1,13,82,b,b,1
2013000024978,239,00704,1,2,11,6,68,7539.9941,0,2,11,68,b,1,6
2013000025149,240,01319,1,1,16,1,51,48850.666,1,1,16,51,1,b,1
2013000025458,241,01301,1,1,7,2,80,45664.753,0,1,7,80,b,b,2
2013000025458,241,01301,1,2,15,2,56,0,0,2,15,56,b,b,2
2013000025473,242,01323,1,1,28,1,31,65842.202,1,1,28,31,1,b,1
2013000025473,242,01323,1,2,29,9,7,0,0,2,29,7,b,b,9
2013000025473,242,01323,1,3,30,2,43,64567.8368,1,3,30,43,1,b,2
2013000025697,243,01000,1,1,13,1,60,19232.29481,0,1,13,60,2,b,1
2013000025697,243,01000,1,2,13,1,61,61169.5296,1,2,13,61,1,b,1
2013000025986,244,00901,1,1,19,1,67,20389.8432,0,1,19,67,b,b,1
2013000025986,244,00901,1,2,21,1,63,0,0,2,21,63,b,b,1
2013000026459,245,01322,1,1,15,1,59,106621.8884,1,1,15,59,2,b,1
2013000026656,246,01104,1,1,31,9,21,21027.0258,1,1,31,21,1,b,9
2013000026661,247,01317,1,1,13,1,65,87081.622,1,1,13,65,1,b,1
2013000026661,247,01317,1,2,11,1,59,0,0,2,11,59,1,b,1
2013000026701,248,01302,1,1,20,1,65,50974.608,1,1,20,65,1,b,1
2013000026701,248,01302,1,2,20,1,71,9451.5419,0,2,20,71,b,b,1
2013000026701,248,01302,1,3,23,1,52,41416.869,1,3,23,52,1,b,1
2013000026701,248,01302,1,4,31,1,47,1168.1681,1,4,31,47,1,b,1
2013000026713,249,01321,1,1,8,1,70,1380.5623,0,1,8,70,b,b,1
2013000026713,249,01321,1,2,7,1,74,16460.5505,0,2,7,74,b,b,1
2013000026713,249,01321,1,3,12,1,22,10619.71,0,3,12,22,1,b,1
2013000026755,250,00500,1,1,4,1,81,20389.8432,0,1,4,81,b,b,1
2013000026824,251,00400,1,1,86,1,55,100887.245,1,1,86,55,1,b,1
2013000027055,252,01316,1,1,14,1,55,8495.768,1,1,14,55,2,b,1
2013000027055,252,01316,1,2,9,9,55,31859.13,1,2,9,55,1,b,9
2013000027115,253,01104,1,1,17,1,31,5734.6434,1,1,17,31,2,3,1
2013000027115,253,01104,1,2,21,1,3,0,0,2,21,3,b,b,1
2013000027115,253,01104,1,3,21,1,3,0,0,3,21,3,b,b,1
2013000027115,253,01104,1,4,27,1,30,5309.855,1,4,27,30,2,3,1
2013000027199,254,00600,1,1,12,1,24,53098.55,1,1,12,24,1,b,1
2013000027199,254,00600,1,2,19,1,27,0,0,2,19,27,2,b,1
2013000027199,254,00600,1,3,20,1,2,0,0,3,20,2,b,b,1
2013000027271,255,01324,1,1,19,1,90,71152.057,0,1,19,90,6,b,1
2013000027271,255,01324,1,2,14,1,89,7858.5854,0,2,14,89,b,b,1
2013000027272,256,00705,1,1,6,1,85,26549.275,0,1,6,85,b,b,1
2013000027463,257,00703,1,1,12,1,70,38241.57571,1,1,12,70,2,b,1
2013000027463,257,00703,1,2,13,1,90,130813.58778,0,2,13,90,b,b,1
2013000027550,258,01318,1,1,21,1,49,73275.999,1,1,21,49,1,b,1
2013000027550,258,01318,1,2,22,1,37,4247.884,1,2,22,37,1,b,1
2013000027550,258,01318,1,3,18,1,17,31.85913,1,3,18,17,1,b,1
2013000027550,258,01318,1,4,17,1,14,0,0,4,17,14,b,b,1
2013000027579,259,01305,1,1,42,1,34,132746.375,1,1,42,34,1,1,1
2013000027616,260,00300,1,1,14,1,60,25381.1069,0,1,14,60,b,b,1
2013000027616,260,00300,1,2,16,1,95,20920.8287,0,2,16,95,b,b,1
2013000027625,261,01318,1,1,15,1,35,42478.84,1,1,15,35,1,b,1
2013000027625,261,01318,1,2,16,1,33,36956.5908,1,2,16,33,1,b,1
2013000027733,262,01301,1,1,44,1,37,18265.9012,1,1,44,37,2,b,1
2013000027748,263,01314,1,1,14,1,65,127436.52,1,1,14,65,1,b,1
2013000028014,264,00901,1,1,22,1,73,88355.9872,1,1,22,73,1,b,1
2013000028014,264,00901,1,2,21,1,72,8495.768,0,2,21,72,b,b,1
2013000028068,265,00100,1,1,4,9,55,58833.1934,1,1,4,55,4,b,9
2013000028068,265,00100,1,2,1,9,56,4704.53153,1,2,1,56,4,b,9
2013000028182,266,01105,1,1,7,1,34,53098.55,1,1,7,34,4,b,1
2013000028182,266,01105,1,2,8,1,33,37168.985,1,2,8,33,4,b,1
2013000028182,266,01105,1,3,6,1,6,0,0,3,6,6,b,b,1
2013000028182,266,01105,1,4,5,1,4,0,0,4,5,4,b,b,1
2013000028456,267,00800,1,1,7,1,58,0,0,1,7,58,8,b,1
2013000028456,267,00800,1,2,7,1,61,50231.2283,1,2,7,61,1,b,1
2013000028472,268,01318,1,1,22,1,45,13805.623,1,1,22,45,2,b,1
2013000028472,268,01318,1,2,23,1,44,29735.188,1,2,23,44,1,b,1
2013000028472,268,01318,1,3,26,1,20,4247.884,0,3,26,20,1,b,1
2013000028472,268,01318,1,4,17,1,18,573.46434,1,4,17,18,1,b,1
2013000028582,269,01302,1,1,14,1,30,0,0,1,14,30,b,b,1
2013000028582,269,01302,1,2,15,1,33,47792.942884,1,2,15,33,5,b,1
2013000028582,269,01302,1,3,17,1,6,0,0,3,17,6,b,b,1
2013000028582,269,01302,1,4,18,1,0,0,0,4,18,0,b,b,1
2013000028642,270,00400,1,1,27,1,68,248713.6082,0,1,27,68,b,b,1
2013000028642,270,00400,1,2,30,1,68,242872.7677,0,2,30,68,b,b,1
2013000028653,271,01305,1,1,14,1,74,83046.1322,0,1,14,74,b,b,1
2013000028653,271,01305,1,2,14,1,75,24319.1359,1,2,14,75,4,b,1
2013000028676,272,01301,1,1,10,1,71,51505.5935,1,1,10,71,1,b,1
2013000028676,272,01301,1,2,10,1,73,26867.8663,0,2,10,73,b,b,1
2013000028751,273,01317,1,1,13,1,53,0,0,1,13,53,2,b,1
2013000028751,273,01317,1,2,26,1,23,15929.565,1,2,26,23,1,b,1
2013000028751,273,01317,1,3,20,1,21,7433.797,1,3,20,21,1,b,1
2013000028871,274,01200,1,1,25,1,59,14527.76328,0,1,25,59,b,b,1
2013000028949,275,01316,1,1,8,1,24,53098.55,1,1,8,24,1,b,1
2013000028949,275,01316,1,2,10,1,25,84957.68,1,2,10,25,1,b,1
2013000029198,276,00100,1,1,44,1,60,86019.651,1,1,44,60,1,b,1
2013000029198,276,00100,1,2,31,9,61,11681.681,1,2,31,61,1,b,9
2013000029534,277,00400,1,1,21,1,60,44602.782,1,1,21,60,3,b,1
2013000029534,277,00400,1,2,23,1,61,64780.231,1,2,23,61,1,b,1
2013000029599,278,01323,1,1,20,1,95,12998.52504,0,1,20,95,b,b,1
2013000029817,279,01317,1,1,40,1,47,106728.0855,1,1,40,47,1,b,1
2013000029817,279,01317,1,2,38,1,45,0,0,2,38,45,3,b,1
2013000029817,279,01317,1,3,31,1,15,0,0,3,31,15,b,b,1
2013000029817,279,01317,1,4,32,1,12,0,0,4,32,12,b,b,1
2013000029823,280,01323,1,1,20,1,60,21239.42,1,1,20,60,1,b,1
2013000029902,281,00800,1,1,71,1,55,103011.187,1,1,71,55,1,b,1
2013000029902,281,00800,1,2,76,1,63,9876.3303,0,2,76,63,b,b,1
2013000030077,282,00902,1,1,18,1,64,9345.3448,0,1,18,64,1,b,1
2013000030222,283,00300,1,1,39,1,43,63293.4716,1,1,39,43,5,b,1
2013000030222,283,00300,1,2,66,1,18,14867.594,1,2,66,18,1,b,1
2013000030222,283,00300,1,3,59,1,17,1274.3652,1,3,59,17,2,b,1
2013000030388,284,01322,1,1,14,1,37,29735.188,1,1,14,37,1,b,1
2013000030515,285,00902,1,1,21,1,67,15186.1853,0,1,21,67,1,b,1
2013000030583,286,00300,1,1,41,1,69,13487.0317,0,1,41,69,b,b,1
2013000030820,287,01305,1,1,14,1,70,35363.6343,1,1,14,70,1,b,1
2013000030820,287,01305,1,2,17,1,45,26549.275,1,2,17,45,7,b,1
2013000030825,288,01318,1,1,19,1,43,43647.0081,1,1,19,43,1,b,1
2013000030825,288,01318,1,2,21,1,45,0,0,2,21,45,b,b,1
2013000030825,288,01318,1,3,15,1,14,0,0,3,15,14,b,b,1
2013000030825,288,01318,1,4,15,1,10,0,0,4,15,10,b,b,1
2013000030971,289,00100,1,1,7,1,67,78904.4453,0,1,7,67,1,b,1
2013000030971,289,00100,1,2,8,1,53,28673.217,1,2,8,53,1,b,1
2013000031046,290,01321,1,1,13,1,59,2017.7449,0,1,13,59,1,b,1
2013000031093,291,01319,1,1,21,1,55,106197.1,0,1,21,55,1,b,1
2013000031197,292,01103,1,1,10,1,54,45664.753,1,1,10,54,1,b,1
2013000031197,292,01103,1,2,9,1,53,31859.13,1,2,9,53,1,b,1
2013000031325,293,00200,1,1,1,3,39,0,0,1,1,39,b,b,3
2013000031325,293,00200,1,2,3,1,35,0,0,2,3,35,b,b,1
2013000031325,293,00200,1,3,1,1,15,0,0,3,1,15,b,b,1
2013000031325,293,00200,1,4,4,1,11,0,0,4,4,11,b,b,1
2013000031325,293,00200,1,5,3,1,7,0,0,5,3,7,b,b,1
2013000031358,294,01301,1,1,15,1,41,52248.9732,1,1,15,41,1,b,1
2013000031358,294,01301,1,2,14,1,44,45664.753,1,2,14,44,4,b,1
2013000031358,294,01301,1,3,14,1,4,0,0,3,14,4,b,b,1
2013000031397,295,01317,1,1,14,1,29,45664.753,1,1,14,29,1,b,1
2013000031397,295,01317,1,2,14,1,31,54160.521,1,2,14,31,3,b,1
2013000031416,296,00200,1,1,6,1,39,23363.362,1,1,6,39,4,1,1
2013000031416,296,00200,1,2,4,1,44,31859.13,1,2,4,44,1,2,1
2013000031416,296,00200,1,3,6,1,10,0,0,3,6,10,b,1,1
2013000031416,296,00200,1,4,6,1,6,0,0,4,6,6,b,1,1
2013000031416,296,00200,1,5,6,1,1,0,0,5,6,1,b,b,1
2013000031504,297,00800,1,1,22,1,70,64387.30173,0,1,22,70,b,b,1
2013000031504,297,00800,1,2,22,1,70,2336.3362,0,2,22,70,b,b,1
2013000031552,298,00600,1,1,20,1,56,50443.6225,0,1,20,56,1,b,1
2013000031552,298,00600,1,2,27,1,57,168853.389,1,2,27,57,1,b,1
2013000031559,299,01314,1,1,14,1,59,48532.0747,1,1,14,59,1,b,1
2013000031644,300,01323,1,1,23,1,53,52036.579,1,1,23,53,3,b,1
2013000031803,301,01200,1,1,4,1,76,43540.811,0,1,4,76,b,b,1
2013000031803,301,01200,1,2,5,1,75,11894.0752,0,2,5,75,b,b,1
2013000032029,302,00902,1,1,14,1,77,21876.6026,0,1,14,77,b,b,1
2013000032082,303,00703,1,1,50,9,62,8814.3593,0,1,50,62,b,b,9
2013000032110,304,01322,1,1,12,1,70,204960.403,1,1,12,70,6,b,1
2013000032110,304,01322,1,2,11,1,69,23150.9678,0,2,11,69,6,b,1
2013000032192,305,00200,1,1,9,1,40,25699.6982,1,1,9,40,1,3,1
2013000032192,305,00200,1,2,9,1,40,6159.4318,0,2,9,40,4,2,1
2013000032192,305,00200,1,3,9,1,10,0,0,3,9,10,b,2,1
2013000032192,305,00200,1,4,8,1,9,0,0,4,8,9,b,2,1
2013000032192,305,00200,1,5,8,1,6,0,0,5,8,6,b,1,1
2013000032311,306,00800,1,1,13,1,53,62656.289,1,1,13,53,5,b,1
2013000032544,307,00705,1,1,13,1,74,19115.478,0,1,13,74,b,b,1
2013000032571,308,01316,1,1,13,1,95,21027.0258,0,1,13,95,b,b,1
2013000032590,309,01322,1,1,26,1,34,4247.884,0,1,26,34,1,b,1
2013000032590,309,01322,1,2,28,1,35,45664.753,1,2,28,35,7,b,1
