RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,COW,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,ANC,ANC1P,ANC2P,DECADE,DRIVESP,ESP,ESR,HISP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NATIVITY,NOP,OC,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,VPS,WAOB,FAGEP,FANCP,FCITP,FCOWP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,indp02,naicsp02,occp02,socp00,occp10,socp10,indp07,naicsp07,wgtp,employed,soc,OCCP,famTag,dupcount,OSUTAG,n,hhnum
P,2007000866714,1,600,41,1069212,11,77,1,,,,2,,,0,,,,2,1,1,4,,,,,,,,,,,,2,1,2,2,2,0,0,0,0,1,,9,0,1,0,14200,0,,3,,,2,32,917,,,,6,1,,,,,,1,1,,0,,0,14200,4,213,,,4,9,67,65,1,0,0,0,2,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,19,4,4,16,9,13,11,18,12,8,10,13,3,13,3,14,9,3,21,10,3,16,12,4,13,10,3,11,5,8,10,13,19,12,19,10,11,3,20,14,2,12,16,4,14,12,2,8,5,14,11,8,19,8,17,13,11,18,3,13,19,8,3,15,12,12,24,9,18,9,8,10,2,12,4,8,12,17,,,,,,,,,10,0,0,999,1,1,0,1,1520
P,2007000866714,2,600,41,1069212,15,69,1,,,,2,,,0,,,,2,1,1,5,,,,,,,,,,,,2,1,2,2,2,0,0,1,0,1,,11,0,2,0,12000,0,,3,,,1,22,999,,,,6,1,,,,,,1,1,,0,4,0,12000,48,213,,,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,24,4,6,22,14,19,21,21,23,16,18,17,5,17,4,15,18,6,26,17,5,26,24,6,16,13,6,15,5,15,16,19,29,16,27,18,17,6,28,18,4,24,27,4,17,17,4,15,6,19,14,14,29,14,28,18,15,26,4,16,26,8,7,23,17,18,28,15,28,17,14,14,6,17,6,15,15,26,,,,,,,,,10,0,0,999,1,1,0,1,1520
P,2007000869250,1,600,41,1069212,39,49,1,1,,2,2,,,0,30,1,1,2,3,1,5,,,,,,,,,,,,3,5,3,3,3,5000,0,0,0,1,,11,0,2,0,0,21000,42,1,1,,2,21,50,,1,,1,1,103,58,,,,4,1,,0,4,21000,26000,46,243,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,44,61,68,15,12,40,38,37,39,64,12,35,39,38,61,13,32,41,16,56,32,53,80,15,11,38,48,43,47,66,11,40,33,41,79,13,38,41,12,61,38,51,62,14,13,43,37,41,41,65,12,30,35,44,56,13,39,38,16,67,32,55,72,16,12,40,38,40,37,70,13,43,39,39,83,13,46,41,11,7290,5413,5850,439051,N.A.,N.A.//,N.A.,N.A.////,39,1,43,4,1,1,0,1,1521
P,2007000869250,2,600,41,1069212,45,21,1,1,,2,,,,0,5,,9,2,5,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,9,0,2,0,0,7000,25,1,1,,2,21,50,,,,1,1,83,43,,,,6,1,,0,4,7000,7000,41,243,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,42,73,87,16,17,49,40,43,43,68,13,40,41,46,76,15,37,48,19,74,33,61,93,18,15,43,54,56,49,86,15,42,38,43,80,15,45,46,14,78,43,53,67,13,16,53,40,52,42,89,12,36,38,49,73,18,42,43,20,72,33,58,78,18,15,51,36,45,43,82,16,48,39,44,95,15,56,49,13,8680,722Z,4720,412010,N.A.,N.A.//,N.A.,N.A.////,39,1,41,4,1,1,0,1,1521
P,2007000873624,1,600,41,1069212,24,51,1,1,,,2,,,10,45,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,9,0,1,0,0,40000,45,1,3,,2,50,21,,1,,1,1,181,106,,,,1,1,,0,,40000,40010,6,445,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,9,8,7,27,9,26,6,25,20,31,25,9,9,23,26,8,24,28,40,28,23,24,23,39,25,37,27,45,45,44,45,25,27,39,41,26,42,8,26,8,9,7,9,19,10,22,8,31,25,26,25,7,9,23,25,9,27,25,43,25,23,28,19,45,29,42,24,35,36,50,41,29,31,47,40,29,45,8,6170,484,9130,533030,N.A.,N.A.//,N.A.,N.A.////,24,1,53,6,1,1,0,1,1522
P,2007000873624,2,600,41,1069212,26,42,1,3,,2,2,,,10,2,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,9,0,2,0,0,34000,38,1,1,,2,87,21,,1,,1,1,91,52,,,,1,1,,0,2,34000,34010,41,445,600,41,1,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,8,10,7,30,10,30,7,24,24,31,26,11,9,24,27,11,27,31,45,28,26,26,26,43,25,38,29,45,47,45,47,26,29,40,45,28,44,8,29,9,10,7,11,19,9,25,7,31,28,27,27,8,10,27,26,9,30,28,49,24,24,31,21,50,29,44,26,37,40,52,43,29,32,54,44,31,52,10,8090,6214,3600,311010,N.A.,N.A.//,N.A.,N.A.////,24,1,31,2,1,1,0,1,1522
P,2007000873624,3,600,41,1069212,29,11,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,3,,1,,,,,,,,2,87,21,,,1,,1,,,,,,,1,1,1,,,,41,445,,,1,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,10,10,9,31,10,31,9,26,25,33,29,9,9,27,29,10,30,35,46,32,28,26,27,46,28,39,28,46,49,49,53,26,29,42,46,31,48,9,29,10,9,8,12,20,10,24,10,33,30,29,31,7,11,27,30,9,30,31,50,31,27,33,22,52,32,48,27,38,44,55,45,30,33,54,42,32,51,10,,,,,,,,,24,0,0,999,1,1,0,1,1522
P,2007000873624,4,600,41,1069212,29,4,1,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,11,,1,,2,,1,,,,,,,,2,87,21,,,,,1,,,,1100,41,,1,,0,,,,41,,,,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,10,10,7,32,11,31,9,29,26,33,29,10,9,27,27,9,27,30,49,32,26,28,29,47,28,43,32,54,51,51,52,30,34,46,48,30,49,9,33,9,11,9,10,23,10,29,9,32,32,30,28,9,10,31,31,8,32,30,46,26,25,31,23,52,33,49,27,40,45,58,41,33,35,55,46,35,51,10,,,,,,,,,24,0,0,999,1,1,0,1,1522
P,2007000875906,1,600,41,1069212,9,48,1,1,,,2,,,0,,,,2,5,1,5,,,,,,,,,,,,3,1,1,1,2,5000,0,0,0,1,,12,0,1,0,0,45000,50,1,4,,1,32,999,,,,3,1,,,,,,6,1,,0,,45000,50000,53,476,,,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,15,3,15,9,8,9,11,9,9,3,15,10,8,14,15,8,9,9,10,3,7,11,10,3,19,15,16,15,3,11,11,14,5,7,9,5,15,15,13,10,4,17,3,9,9,9,11,11,11,15,3,8,9,3,3,9,7,9,8,19,10,9,10,13,3,3,3,4,14,9,8,3,16,9,8,13,3,0270,1133,6130,454020,N.A.,N.A.//,N.A.,N.A.////,9,0,0,999,0,1,0,1,1523
P,2007000878776,1,600,41,1069212,18,48,1,5,,,1,,2,0,15,1,1,2,1,1,3,0,1,1,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,1600,1,,10,0,1,0,0,5200,40,1,1,,1,50,999,,1,,1,1,82,40,,,,1,1,,0,,5200,6800,6,153,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,16,17,16,18,18,6,6,4,15,26,15,6,18,17,5,14,22,30,25,23,19,17,18,17,17,6,5,6,17,27,19,5,18,18,7,20,33,5,6,5,13,18,17,14,17,33,24,28,18,6,14,28,15,17,28,17,6,4,8,6,14,19,17,17,18,33,32,25,17,6,18,34,20,18,23,16,7,29,6370,491,5550,435052,N.A.,N.A.//,N.A.,N.A.////,18,1,43,4,1,1,0,1,1524
P,2007000878776,2,600,41,1069212,14,47,1,2,,2,1,,2,0,5,1,1,2,1,1,5,,,,,,,,,,,,2,5,2,2,2,0,0,1,0,1,,9,0,2,0,0,12000,25,1,1,,1,920,999,,1,,1,1,59,19,,,,1,1,,0,4,12000,12000,41,153,600,41,1,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,12,14,14,13,14,4,4,4,13,20,15,5,15,14,6,11,20,25,23,23,13,15,14,13,15,5,5,6,14,22,16,4,17,16,6,15,29,3,4,4,13,16,13,12,15,30,21,24,16,6,13,23,12,12,24,16,4,5,6,4,13,16,13,14,16,27,27,20,13,6,17,29,16,16,20,13,6,24,8270,6231,4230,372012,N.A.,N.A.//,N.A.,N.A.////,18,1,37,3,1,1,0,1,1524
P,2007000878776,3,600,41,1069212,26,26,1,1,,,,,,0,,,,2,5,1,5,,,,,,,,,,,,3,1,1,1,2,0,0,2,0,1,,9,0,1,0,0,10300,40,1,4,,2,50,920,,,,3,1,,,,,,6,1,,0,,10300,10300,1,153,,,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,40,21,27,26,26,28,9,10,8,21,35,26,9,29,27,9,19,33,51,41,38,27,29,25,24,22,9,7,8,23,37,29,9,25,31,7,27,47,8,8,7,23,27,25,19,29,51,39,41,28,7,22,38,24,22,42,25,9,8,9,9,19,30,23,27,28,49,50,37,28,11,30,47,26,29,36,26,9,44,5380,45211,9620,537062,N.A.,N.A.//,N.A.,N.A.////,18,0,0,999,1,1,0,1,1524
P,2007000878776,4,600,41,1069212,22,25,3,1,,2,,,,0,15,1,1,2,5,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,2,0,1,,9,0,2,0,0,11000,30,1,3,2004,2,50,913,7,1,,1,1,190,113,,,,6,1,,0,1,11000,11000,316,153,600,41,2,1,1,69,0,0,0,0,1,0,1,0,1,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,29,20,22,22,20,23,6,6,6,20,28,21,7,24,25,6,16,27,40,33,30,18,21,20,22,21,7,8,8,19,30,22,6,19,22,6,23,37,7,6,6,19,25,18,16,23,41,33,33,23,6,18,32,19,20,35,21,8,6,8,7,15,21,20,22,23,37,41,30,22,10,26,39,22,23,28,20,8,35,6690,517Z,5020,432021,N.A.,N.A.//,N.A.,N.A.////,18,1,43,4,1,1,0,1,1524
P,2007000878776,5,600,41,1069212,18,5,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,5,,2,2,2,,1,,,,,,,,2,50,920,,,7,,1,,,,,,,1,7,0,,,,41,153,,,4,1,1,69,0,0,0,0,1,0,1,1,1,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,16,18,19,17,18,6,6,6,16,25,16,7,20,18,7,14,27,36,28,29,17,19,18,16,16,7,6,5,16,29,20,6,17,17,4,21,33,6,6,6,16,19,16,14,18,33,27,27,18,5,16,26,14,15,28,19,7,6,6,7,14,21,18,17,20,33,36,26,19,5,18,31,20,20,23,17,7,28,,,,,,,,,18,0,0,999,1,1,0,1,1524
P,2007000880565,1,600,41,1069212,11,32,5,7,4,,2,,,0,30,1,1,1,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,2,0,1,0,0,21000,40,1,1,1997,1,210,999,6,1,,1,2,76,31,625,,,1,2,,0,,21000,21000,303,102,600,41,3,8,66,1,0,0,0,0,1,1,0,0,,,,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,23,14,4,13,11,4,6,15,13,26,12,17,12,11,13,9,10,2,8,6,19,23,3,7,22,5,3,12,19,19,14,17,10,19,18,12,11,4,11,28,6,3,9,9,6,19,19,18,12,4,8,10,18,16,5,10,10,22,6,16,3,4,29,11,4,17,13,15,11,4,16,11,17,11,4,10,10,29,11,2490,3272,8710,519030,N.A.,N.A.//,N.A.,N.A.////,12,1,51,6,1,1,0,1,1525
P,2007000880565,2,600,41,1069212,11,30,5,,2,2,2,,,0,,,,1,1,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,9,0,2,0,0,0,,3,,2000,1,210,999,7,,,6,2,,,625,,,1,2,,0,1,0,0,303,102,,,4,8,66,1,0,0,0,0,1,1,0,0,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,16,2,12,11,3,5,12,13,24,9,17,9,8,16,9,15,2,5,5,19,19,4,8,17,5,2,7,20,14,11,10,7,15,15,10,10,3,10,19,5,2,7,6,5,13,15,11,8,4,8,6,16,14,4,10,8,15,9,15,4,3,23,10,6,14,15,11,6,4,14,10,12,10,3,8,8,17,8,,,,,,,,,12,0,0,999,1,1,0,1,1525
P,2007000880565,3,600,41,1069212,26,2,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,1,210,999,,,2,,2,,,,,,,1,4,1,,,,41,102,,,4,8,66,1,0,0,0,0,1,1,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,39,8,36,28,9,14,35,30,50,25,36,33,27,30,21,28,5,21,14,38,51,9,22,35,12,9,17,36,39,28,36,18,33,38,33,24,15,30,44,14,7,21,15,7,53,39,33,19,9,28,32,30,30,10,20,26,47,18,43,9,9,64,29,11,36,36,36,20,9,34,32,33,22,15,38,25,67,20,,,,,,,,,12,0,0,999,1,1,0,1,1525
P,2007000880565,4,600,41,1069212,27,1,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,1,210,999,,,2,,2,,,,,,,1,4,1,,,,41,102,,,4,8,66,1,0,0,0,0,1,1,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,40,11,36,28,9,16,35,31,50,25,37,34,27,31,23,27,6,22,13,38,50,9,25,35,13,9,17,35,37,26,34,17,33,39,34,25,14,31,46,16,8,21,15,6,52,39,33,20,10,26,31,31,30,10,19,26,48,16,42,8,8,64,31,11,34,35,34,20,10,34,34,35,23,12,37,26,66,19,,,,,,,,,12,0,0,999,1,1,0,1,1525
P,2007000880912,1,600,41,1069212,5,84,1,,,,2,,,3500,,,,2,2,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,11,0,2,0,13200,0,,3,,,1,32,999,,,,6,1,,,,,,3,1,,0,4,0,16700,41,169,,,1,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,2,4,4,8,2,3,4,1,3,5,2,4,4,6,1,6,5,2,1,1,6,4,5,1,4,6,5,6,4,5,9,4,5,4,8,1,4,2,2,3,7,3,3,0,7,4,4,5,5,6,7,5,6,4,6,2,3,6,7,7,1,4,6,7,2,5,4,2,4,5,2,4,6,5,2,7,5,,,,,,,,,4,0,0,999,0,1,0,1,1526
